year,month,week,name,articles,facebook,googleplus,twitter
2012,3,10,James Meikle,6,267,16,348
2012,3,10,agencies,38,1926,49,1672
2012,3,10,Dr Jennifer Dixon,1,7,0,28
2012,3,10,director of the Nuffield Trust,1,7,0,28
2012,3,10,presented by Alok Jha,1,503,6,91
2012,3,10,produced by Jason Phipps,3,520,7,125
2012,3,10,Press Association,95,1183,23,2359
2012,3,10,Guardian Government Computing,3,1,0,16
2012,3,10,David Leigh,7,1234,24,1317
2012,3,10,Suzanne Goldenberg,6,633,10,454
2012,3,10,Lawrence Donegan,3,7,0,47
2012,3,10,Martin Rowson,2,32,2,47
2012,3,10,Andrew Pulver,7,429,3,197
2012,3,10,Martin Chulov,9,641,23,536
2012,3,10,Editorial,18,300,10,579
2012,3,10,Roy Greenslade,25,91,7,746
2012,3,10,Stuart James,4,13,0,72
2012,3,10,Andy Hunter,7,200,3,361
2012,3,10,Henry Barnes,4,251,3,81
2012,3,10,Alison Rourke,1,39,2,68
2012,3,10,James Ball,9,1240,36,1025
2012,3,10,Jess Cartner-Morley,2,237,2,138
2012,3,10,guardian.co.uk,2,400,3,145
2012,3,10,Xan Brooks,7,399,18,295
2012,3,10,Marc Kalinsky,1,14,0,22
2012,3,10,Kate Hodal,2,28,3,27
2012,3,10,Felicity Lawrence,2,266,6,316
2012,3,10,Giles Fraser,2,279,6,206
2012,3,10,Jonathan Glennie,2,158,2,50
2012,3,10,Keith Stuart,10,131,7,594
2012,3,10,Adam Boult,6,33,0,143
2012,3,10,GrrlScientist,15,69,34,229
2012,3,10,Stuart Dredge,12,310,54,1067
2012,3,10,Mark Sweney,29,896,23,1284
2012,3,10,Denis Campbell,6,1189,16,786
2012,3,10,Michele Hanson,2,27,0,36
2012,3,10,Oliver Laughl,1,106,0,65
2012,3,10,,10,544,14,487
2012,3,10,Phil Maynard,2,134,0,74
2012,3,10,Miriam Elder,8,363,5,311
2012,3,10,Saeed Kamali Dehghan,9,616,10,265
2012,3,10,Jacob Steinberg,3,29,0,102
2012,3,10,Evan Fanning,5,38,0,121
2012,3,10,John Ashdown,3,39,0,115
2012,3,10,Rob Bagchi,3,35,0,112
2012,3,10,John Plunkett,14,462,9,845
2012,3,10,Kevin Beirne,1,0,0,35
2012,3,10,Daniel Fluskey,1,3,1,9
2012,3,10,Wendy Berliner,1,4,0,13
2012,3,10,David Rowland,1,9,1,43
2012,3,10,Isaac260,1,0,0,14
2012,3,10,Leo Hickman,5,122,4,264
2012,3,10,Damian Carrington,9,657,14,873
2012,3,10,Kevin Mitchell,9,106,1,93
2012,3,10,Jill Treanor,9,166,14,276
2012,3,10,Paul Dix,1,16,2,7
2012,3,10,Susie Steiner,1,49,1,32
2012,3,10,Nick Fletcher,23,71,2,308
2012,3,10,Jessie Brady,1,0,0,29
2012,3,10,Sam Jones,5,103,1,98
2012,3,10,Juliette Jowit,9,461,14,621
2012,3,10,Guardian Interactive team,1,30,0,5
2012,3,10,Gines Haro Pastor,7,0,0,1
2012,3,10,Peter Bradshaw,10,256,1,158
2012,3,10,Sally Butcher,6,156,0,71
2012,3,10,Katy Stoddard,1,27,1,74
2012,3,10,Iris Chapman,1,18,0,9
2012,3,10,Bella Mackie,6,131,0,40
2012,3,10,Jason Rodrigues,2,8,0,44
2012,3,10,Severin Carrell,9,211,9,256
2012,3,10,Scotl,9,211,9,256
2012,3,10,<strong><a href="http://www2.lse.ac.uk/GranthamInstitute">Grantham Research Institute</a></strong>,2,40,0,140
2012,3,10,Duncan Clark,3,63,1,204
2012,3,10,Ali Schofield,1,353,5,129
2012,3,10,Presented by John Vidal,1,188,0,119
2012,3,10,produced by Vivienne Perry,1,188,0,119
2012,3,10,Tina Beattie,1,30,2,26
2012,3,10,Carol Rumens,1,26,0,24
2012,3,10,Helen Crane,1,403,2,52
2012,3,10,David Walker,1,1,2,4
2012,3,10,Emma Graham-Harrison,3,116,2,76
2012,3,10,Jaz Cummins,5,24,1,68
2012,3,10,Lisa O'Carroll,13,198,24,595
2012,3,10,Hélène Mulholl,7,342,11,302
2012,3,10,Nicholas Watt,21,1401,35,1099
2012,3,10,Matt Fulford,1,0,0,4
2012,3,10,Alan Connor,2,17,1,23
2012,3,10,Jessica Fuhl,3,6,0,36
2012,3,10,Jonathan Crowther,1,0,0,16
2012,3,10,Dea Birkett,1,206,3,96
2012,3,10,Ryan Gallagher,1,76,3,153
2012,3,10,Fiona Harvey,2,388,6,292
2012,3,10,Michael White,10,189,7,278
2012,3,10,Toby Muse,1,32,0,13
2012,3,10,Paddy Allen,3,296,5,128
2012,3,10,Paolo Bandini,2,152,3,124
2012,3,10,Charles Arthur,18,1781,126,3431
2012,3,10,Josh Halliday,2,1,2,131
2012,3,10,Jacqui Kean,1,2,0,5
2012,3,10,Sean Michaels,11,1474,12,463
2012,3,10,Chris Cook,11,10,1,115
2012,3,10,Will Hayler,13,5,2,100
2012,3,10,Monkey,13,160,2,257
2012,3,10,Mary Hennock,6,356,26,323
2012,3,10,Ben Cardew,1,11,0,20
2012,3,10,Tracey Caldwell,1,13,3,55
2012,3,10,Martin Wainwright,7,165,4,344
2012,3,10,Michael Cox,1,44,0,60
2012,3,10,Ben Child,10,693,6,351
2012,3,10,Geoff Layer,1,4,0,13
2012,3,10,Andy Westwood,1,4,0,13
2012,3,10,Clare Horton,7,25,2,28
2012,3,10,Catherine Shoard,2,27,1,36
2012,3,10,Paul Scruton,2,91,4,89
2012,3,10,Jacqueline Broadhead,1,3,0,13
2012,3,10,John Harris,2,56,3,60
2012,3,10,Angelique Chrisafis,6,1291,21,550
2012,3,10,Sharon Cannings,1,0,0,0
2012,3,10,Michael Hann,4,621,3,166
2012,3,10,Matt Trueman,5,104,0,105
2012,3,10,Alison Flood,10,2995,67,1010
2012,3,10,Pamela Hutchinson,3,226,6,148
2012,3,10,Michael Cragg,5,545,4,250
2012,3,10,Frédéric Filloux,1,59,2,242
2012,3,10,James Garvey,1,66,1,63
2012,3,10,Hélène Mulholland,9,399,17,368
2012,3,10,Barbara Young,1,19,2,21
2012,3,10,Jean-Louis Gassée,1,8,1,51
2012,3,10,Associated Press,49,1292,61,1156
2012,3,10,Chris Buckley,1,1,0,6
2012,3,10,Richard Seymour,1,49,4,25
2012,3,10,Elsbeth Lindner,1,0,0,6
2012,3,10,Eva Bredsdorff,1,1,0,14
2012,3,10,Rashik Parmar for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,16,0,21
2012,3,10,Sid Lowe,3,455,6,285
2012,3,10,Helen Pidd,3,111,3,161
2012,3,10,Maureen Johnson,1,153,2,216
2012,3,10,Steven Morris,12,501,12,452
2012,3,10,Imran Khan,1,4,0,32
2012,3,10,Stephen Curry,1,4,0,32
2012,3,10,Dan Collyns,1,69,3,79
2012,3,10,Peru,1,69,3,79
2012,3,10,Vikram Dodd,5,408,4,323
2012,3,10,Jonathan Jones,6,339,11,283
2012,3,10,Seth Freedman,1,12,2,22
2012,3,10,Mario Ambrosi,1,0,0,34
2012,3,10,Agencies,4,6,1,121
2012,3,10,Raphael Honigstein,1,11,0,23
2012,3,10,Celeste Hicks,2,53,1,35
2012,3,10,Mangaize,2,53,1,35
2012,3,10,Niger,2,53,1,35
2012,3,10,Hunter Felt,2,3,0,10
2012,3,10,Louise Kirsh,1,29,0,51
2012,3,10,John Vidal,6,692,22,583
2012,3,10,Richard Lea,1,17,0,15
2012,3,10,Paul Lester,5,106,4,182
2012,3,10,Flame Lily,1,1,0,12
2012,3,10,Bim Adewunmi,2,48,0,79
2012,3,10,Ed Gillespie,1,34,2,122
2012,3,10,Katy Murrells,1,11,0,57
2012,3,10,Lyn Gardner,8,81,0,135
2012,3,10,Karen McVeigh,5,101,1,77
2012,3,10,Julie Bindel,1,29,1,20
2012,3,10,Dean Baker,1,6,0,22
2012,3,10,Anthony Horowitz,1,772,24,711
2012,3,10,Fiona Murphy,1,2,0,14
2012,3,10,Ros Asquith,1,0,0,10
2012,3,10,Ed Pilkington,5,635,15,223
2012,3,10,Patrick Kingsley,3,67,0,50
2012,3,10,Joris Luyendijk,1,19,2,32
2012,3,10,Sarah Hughes,3,17,0,42
2012,3,10,Kim Catcheside,1,15,0,25
2012,3,10,Presented by James Richardson,2,17,1,25
2012,3,10,produced by Ben Green,2,17,1,25
2012,3,10,Mark Brown,6,457,10,409
2012,3,10,The Aurora Orchestra,1,35,1,76
2012,3,10,guardian.co.uk/music,1,35,1,76
