year,month,week,name,articles,facebook,googleplus,twitter
2011,12,49,Randeep Ramesh,5,769,4,291
2011,12,49,Peter Walker,1,722,3,100
2011,12,49,Owen Gibson,6,93,3,73
2011,12,49,Jill Treanor,17,379,3,317
2011,12,49,Gregg Roughley,2,223,0,48
2011,12,49,guardian.co.uk/music,1,1759,14,196
2011,12,49,Nick Hopkins,8,2570,22,479
2011,12,49,Paolo Bandini,7,41,1,48
2011,12,49,Robert Booth,5,226,3,174
2011,12,49,Reuters,43,1331,21,577
2011,12,49,Jack Shenker,6,1723,12,432
2011,12,49,Flemmich Webb,1,206,1,96
2011,12,49,Press Association,117,11511,49,2248
2011,12,49,Laura Sleight,1,11,0,15
2011,12,49,Katie Allen,8,915,4,232
2011,12,49,Jonathan Glennie,3,319,7,96
2011,12,49,Sarah Hartley,1,3,0,16
2011,12,49,Andy Duckworth,1,90,2,73
2011,12,49,Associated Press,46,18015,142,2671
2011,12,49,Kit Friend,1,141,0,62
2011,12,49,Charles Arthur,17,895,52,1767
2011,12,49,agencies,46,15811,98,3552
2011,12,49,Claudia Cahalane,1,11,0,63
2011,12,49,Roy Greenslade,16,87,8,326
2011,12,49,Tracey Caldwell,1,2,0,11
2011,12,49,John Ashdown,6,642,2,295
2011,12,49,Evan Fanning,1,19,0,33
2011,12,49,Alan Gardner,5,166,0,80
2011,12,49,Paul Weaver,4,92,1,76
2011,12,49,Kevin Mitchell at the O<sub>2</sub> Arena,1,191,1,10
2011,12,49,John Hooper,3,354,10,177
2011,12,49,Rob Edwards,1,44,0,52
2011,12,49,Keith Stuart,11,202,7,571
2011,12,49,Simon Rogers,9,7326,89,2030
2011,12,49,David Cox,1,18,1,19
2011,12,49,James Derounian,1,4,2,15
2011,12,49,Ian Dodds,1,12,0,6
2011,12,49,Timothy Coleridge,1,12,0,6
2011,12,49,Josh Halliday,26,5145,43,2044
2011,12,49,Guardian Social Care,1,0,0,1
2011,12,49,Guardian Healthcare,1,0,0,0
2011,12,49,Alex Hawkes,4,97,5,115
2011,12,49,Barry Glendenning,6,106,1,132
2011,12,49,Martin Wainwright,18,890,3,426
2011,12,49,Starburst,1,1,0,4
2011,12,49,Dick Vinegar,1,2,0,3
2011,12,49,Henry Barnes,7,5497,18,503
2011,12,49,Catherine Shoard,8,5436,17,399
2011,12,49,Harriet Sherwood,4,758,9,137
2011,12,49,Julia Kollewe,12,272,10,354
2011,12,49,Oliver Laughl,1,24,0,26
2011,12,49,,5,403,1,151
2011,12,49,Christian Bennett,2,217,0,64
2011,12,49,Hari,2,18,0,106
2011,12,49,Jake,2,18,0,106
2011,12,49,Ivan Lewis,1,47,0,43
2011,12,49,Stuart Dredge,11,202,8,808
2011,12,49,Bella Mackie,4,39,0,12
2011,12,49,Louise Kanolik &amp; Ela Turker,1,54,1,12
2011,12,49,Allegra McEvedy,2,247,1,33
2011,12,49,Alex Healey,2,358,2,45
2011,12,49,Anna Chesters,1,25,0,24
2011,12,49,Hanna Gersmann,4,446,6,204
2011,12,49,Simon Zadek,1,122,0,76
2011,12,49,Michael Cox,1,10,1,40
2011,12,49,Monkey,12,83,1,240
2011,12,49,Steph Gray,1,7,4,36
2011,12,49,Sean Michaels,11,2114,16,289
2011,12,49,World Business Council for Sustainable Development,3,2,0,12
2011,12,49,Gines Haro Pastor,6,14,0,82
2011,12,49,Jill Insley,10,378,4,304
2011,12,49,Sarah Ditum,2,97,3,94
2011,12,49,William Annandale,1,29,0,50
2011,12,49,Polly Curtis,6,2048,1,299
2011,12,49,Duncan Campbell,1,94,0,14
2011,12,49,Kate Hodge,7,10,0,29
2011,12,49,Jon Hotten for <a href="http://theoldbatsman.blogspot.com/" title="">The Old Batsman</a>,1,66,0,7
2011,12,49,part of the Guardian Sport Network,3,227,3,36
2011,12,49,Eileen Jones,1,25,2,23
2011,12,49,James Robinson,8,296,5,193
2011,12,49,Lisa O'Carroll,19,1615,32,1141
2011,12,49,Rebecca Front,1,412,0,43
2011,12,49,John Plunkett,8,161,2,179
2011,12,49,Presented by Alok Jha with Kevin Fong,1,138,2,34
2011,12,49,produced by Jason Phipps,2,139,2,49
2011,12,49,Carol Rumens,1,99,1,24
2011,12,49,Oliver Milman,1,16,0,11
2011,12,49,Sam Jones,2,1096,4,284
2011,12,49,Miriam Elder,4,367,8,180
2011,12,49,Judy Friedberg,4,37,0,44
2011,12,49,Charlotte Higgins,3,217,4,79
2011,12,49,Larry Elliott,15,1379,21,709
2011,12,49,John Domokos,3,735,2,56
2011,12,49,Matt Scott,7,82,1,62
2011,12,49,Frédéric Filloux,1,6,0,50
2011,12,49,Jonathan Glancey,2,121,1,51
2011,12,49,Fiona Harvey,9,1502,14,738
2011,12,49,Jean-Louis Gassée,1,53,3,143
2011,12,49,Oliver Thring,1,50,0,20
