year,month,week,name,articles,facebook,googleplus,twitter
2012,5,21,Ian Traynor,5,796,46,592
2012,5,21,Lawrence Donegan at Sawgrass,1,2,0,14
2012,5,21,Helen Nugent,2,67,2,85
2012,5,21,Press Association,123,5487,77,3434
2012,5,21,Tessa Blunden,1,0,0,0
2012,5,21,Louise Hunt,1,3,0,11
2012,5,21,Jonathan Glennie,1,261,2,85
2012,5,21,S.Barry Cooper,1,76,15,214
2012,5,21,Richard Adams,5,35,3,190
2012,5,21,Tara Conlan,1,11,0,45
2012,5,21,Keith Stuart,12,507,17,844
2012,5,21,Roy Greenslade,20,983,25,621
2012,5,21,GrrlScientist,9,12,27,153
2012,5,21,Matthew Engelke,1,148,4,35
2012,5,21,Gwyn Topham,3,110,5,149
2012,5,21,Jacob Steinberg,4,157,8,156
2012,5,21,Simon Burnton,5,228,6,169
2012,5,21,Charles Arthur,15,779,134,3217
2012,5,21,Associated Press,42,2066,54,1282
2012,5,21,Shiv Malik,6,638,18,291
2012,5,21,agencies,22,959,40,1386
2012,5,21,Michael Hann,5,3480,21,209
2012,5,21,Philip Oltermann,1,469,5,129
2012,5,21,Phil Maynard,2,484,5,156
2012,5,21,Flame LilY,1,1,0,15
2012,5,21,Barry Glendenning,4,52,7,143
2012,5,21,Mark Wilding,1,2,0,19
2012,5,21,Paul Swinney,1,10,0,25
2012,5,21,Paul Lester,6,541,3,164
2012,5,21,Alex Healey,2,78,4,64
2012,5,21,Christian Bennett,1,57,1,29
2012,5,21,Robert Tapsfield,1,43,4,46
2012,5,21,Reuters,4,1074,26,329
2012,5,21,Rupert Neate,9,263,27,308
2012,5,21,Nick Fletcher,14,45,10,213
2012,5,21,Sir Nicholas Young,1,142,0,35
2012,5,21,Nick Spencer,1,7,2,11
2012,5,21,Harry Slater,1,267,4,60
2012,5,21,Joe Jervis,7,1,0,2
2012,5,21,Graeme Wearden,10,695,65,1065
2012,5,21,Helena Smith,13,4087,116,879
2012,5,21,Brahima Ouédraogo for <a href="http://www.ips.org/institutional/" title="">IPS</a>,1,83,0,32
2012,5,21,part of the <a href="http://www.guardian.co.uk/global-development/series/guardian-development-network" title="">Guardian development network</a>,3,302,7,210
2012,5,21,Caspar Llewellyn Smith,4,776,7,163
2012,5,21,Nichola Fletcher,2,528,7,124
2012,5,21,Rick Peters,2,561,10,148
2012,5,21,Bella Mackie,5,1,0,9
2012,5,21,Kate Hodge,8,18,2,150
2012,5,21,Jean-Louis Gassée,1,4,5,80
2012,5,21,Sean Michaels,10,585,14,294
2012,5,21,Guardian staff,4,697,10,198
2012,5,21,Nick Poole,1,27,0,18
2012,5,21,<a href="http://www.collectionslink.org.uk/" title="">Collections Link</a>,1,27,0,18
2012,5,21,Ben Child,16,1837,78,779
2012,5,21,Dick Vinegar,2,9,3,28
2012,5,21,John Plunkett,20,2683,21,1118
2012,5,21,Erin Hale,7,1932,63,753
2012,5,21,Martin Wainwright,9,153,1,391
2012,5,21,Stuart Dredge,8,221,20,648
2012,5,21,Oliver Milman,1,103,4,91
2012,5,21,Eric Todd,1,26,2,39
2012,5,21,Lisa O'Carroll,11,166,13,346
2012,5,21,Khaled Diab,1,39,0,33
2012,5,21,Chris Cook,6,5,0,45
2012,5,21,Will Hayler,12,10,0,97
2012,5,21,Tony Paley,6,11,0,51
2012,5,21,Raphael Honigstein,2,94,12,94
2012,5,21,Frank Land,1,8,0,67
2012,5,21,Tom,1,0,0,6
2012,5,21,Daisy,1,0,0,6
2012,5,21,aged five,1,0,0,6
2012,5,21,Dan Sabbagh,9,509,29,433
2012,5,21,Clare Horton,5,27,2,12
2012,5,21,Nick Cowen,1,5,0,53
2012,5,21,Andrew Brown,3,441,9,100
2012,5,21,Corrections,5,1,0,6
2012,5,21,Robin Denselow,3,72,0,35
2012,5,21,Helen Pidd,4,157,14,140
2012,5,21,Paolo Bandini,2,660,8,112
2012,5,21,Jamie Jackson,18,1864,21,970
2012,5,21,Julia Eccleshare,1,1,2,12
2012,5,21,Simon Rogers,7,2126,118,1507
2012,5,21,Emma John,1,112,0,42
2012,5,21,Mark Tran,3,89,2,76
2012,5,21,Helen Babbs,2,35,0,54
2012,5,21,Mike Harris,1,13,0,20
2012,5,21,Martin Belam,1,8,0,24
