year,month,week,name,articles,facebook,googleplus,twitter
2011,12,52,Alan Travis,5,254,9,202
2011,12,52,Nicholas Watt,5,339,7,332
2011,12,52,Simon Goodley,5,147,0,162
2011,12,52,Jill Treanor,3,60,0,88
2011,12,52,Martin Rowson,3,143,2,71
2011,12,52,Nick Fletcher,20,19,0,157
2011,12,52,Katie Allen,7,107,2,265
2011,12,52,Hilary Osborne,4,216,1,178
2011,12,52,Press Association,82,2979,20,2055
2011,12,52,Paolo Bandini,6,253,2,89
2011,12,52,Edward Davie,1,39,0,53
2011,12,52,Ed Pilkington,5,1007,12,387
2011,12,52,Matt Williams,5,427,5,400
2011,12,52,Reuters,29,1746,66,1558
2011,12,52,Tania Branigan,15,5640,48,610
2011,12,52,Kerry Brown,1,250,4,38
2011,12,52,Justin McCurry,11,959,13,288
2011,12,52,Laura Steele,1,48,1,26
2011,12,52,Keith Stuart,13,3396,91,1063
2011,12,52,Charles Arthur,15,764,93,2194
2011,12,52,Roy Greenslade,20,248,20,980
2011,12,52,Mark Sweney,15,608,19,1303
2011,12,52,Stuart Dredge,7,84,4,484
2011,12,52,Riazat Butt,4,112,5,149
2011,12,52,Dick Vinegar,2,6,0,12
2011,12,52,Gill Hitchcock,3,0,0,17
2011,12,52,Julian Glover,1,16,2,19
2011,12,52,Associated Press,56,7079,79,1600
2011,12,52,Bella Mackie,3,0,0,3
2011,12,52,Jacob Steinberg,3,158,0,169
2011,12,52,Alan Gardner,3,258,2,61
2011,12,52,Simon Burnton,2,37,0,31
2011,12,52,Rob Smyth,2,62,0,47
2011,12,52,Alex Marsh,1,0,0,11
2011,12,52,Vanessa Toulmin,1,12,0,32
2011,12,52,Josh Halliday,11,100,7,570
2011,12,52,Guardian Fashion,2,28,2,65
2011,12,52,Neha-Tamara Patel,2,26,6,133
2011,12,52,GrrlScientist,18,378,45,357
2011,12,52,Tom Lutz,5,101,1,75
2011,12,52,Alex Crossman,1,5,0,2
2011,12,52,Zoe Wood,3,113,2,227
2011,12,52,Dan Milmo,12,529,10,614
2011,12,52,Steve Boxer,2,65,1,152
2011,12,52,Lisa O'Carroll,9,133,11,410
2011,12,52,World Business Council for Sustainable Development,1,13,0,11
2011,12,52,José Pizarro,2,61,2,27
2011,12,52,Emma Sturgess,2,18,0,16
2011,12,52,Alex Healey,6,293,2,66
2011,12,52,John Plunkett,9,1256,21,459
2011,12,52,Sid Lowe,2,173,1,82
2011,12,52,Marianne Cantieri,1,128,2,70
2011,12,52,Andrew Sparrow,5,356,1,332
2011,12,52,Carol Rumens,2,38,0,26
2011,12,52,Kate Hodge,6,0,0,37
2011,12,52,Monkey,9,958,9,430
2011,12,52,Barbara Hearn,1,27,0,20
2011,12,52,Phelim&nbsp;O'Neill,1,2,0,4
2011,12,52,Andrew Mueller,6,13,0,38
2011,12,52,Richard Vine,3,11,1,14
2011,12,52,Rebecca&nbsp;Nicholson,1,2,0,4
2011,12,52,Gwilym Mumford,5,10,1,24
2011,12,52,Matt Griffith,1,16,0,39
2011,12,52,Frédéric Filloux,1,14,0,113
2011,12,52,guardian.co.uk/music,2,1782,5,290
2011,12,52,Phelim O'Neill,4,2,0,18
2011,12,52,Jonathan Wright,4,9,0,18
2011,12,52,Hannah Verdier,6,12,0,36
2011,12,52,Simon Tisdall,1,47,0,4
2011,12,52,Michael White,5,45,1,97
2011,12,52,David Stubbs,6,14,0,35
2011,12,52,Martin Skegg,4,7,0,20
2011,12,52,Julia Raeside,6,62,1,46
2011,12,52,John Robinson,5,14,0,39
2011,12,52,Ben Arnold,5,22,1,45
2011,12,52,Ali Catterall,5,17,1,45
2011,12,52,Steve Thompson,1,5,0,48
2011,12,52,Rebecca Nicholson,3,12,1,17
2011,12,52,Stuart Heritage,3,352,6,140
2011,12,52,Rhian Hayward,1,13,0,20
2011,12,52,Martin Wainwright,7,79,4,163
2011,12,52,Ben Child,11,1801,18,352
2011,12,52,Saba Salman,1,7,0,10
2011,12,52,Jessica Martin,1,14,0,8
2011,12,52,Leo Hickman,2,3116,10,271
2011,12,52,Corrections,6,29,0,22
2011,12,52,Arun Marsh,3,3,0,20
2011,12,52,Sean Michaels,8,3234,9,265
2011,12,52,Tom Farmery,1,24,1,88
2011,12,52,Will Hayler,6,2,0,30
2011,12,52,Jason Deans,6,68,4,191
2011,12,52,James Robinson,4,102,7,181
2011,12,52,Alison Flood,11,1884,15,437
2011,12,52,Monica Mark,1,65,0,60
2011,12,52,Sade Laja,8,24,0,77
2011,12,52,Alan Connor,2,8,0,27
2011,12,52,Jean-Louis Gassée,1,5,1,94
2011,12,52,Judy Friedberg,2,9,0,39
2011,12,52,Clare Horton,3,13,0,4
2011,12,52,Helen Carter,12,568,8,216
2011,12,52,agencies,30,3852,51,1651
2011,12,52,Matthew Caines,1,8,0,26
2011,12,52,Michael Tait,3,172,0,35
2011,12,52,Kelly Bruce,3,172,0,35
2011,12,52,Patrick Wintour,10,396,9,400
2011,12,52,Nicolas Ceasar for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,24,0,62
2011,12,52,James Meikle,4,239,3,156
2011,12,52,David Marsh,2,11,0,35
2011,12,52,Patrick Butler,2,710,3,165
2011,12,52,Henning Meyer,1,45,0,30
2011,12,52,Lisa Allardice,1,20,0,6
2011,12,52,Chris Fenn,2,81,1,30
2011,12,52,Jonathan Jones,11,492,11,288
2011,12,52,Michael Cragg,5,108,0,67
2011,12,52,Jeevan Vasagar,2,32,0,69
2011,12,52,Open thread,5,33,0,70
2011,12,52,Katy Stoddard,2,159,7,95
2011,12,52,Alexis Petridis,4,382,2,168
2011,12,52,Jeremy Kay,1,12,0,11
