year,month,week,name,articles,facebook,googleplus,twitter
2012,1,1,Paul Laity,1,34,1,24
2012,1,1,Martin Wainwright,5,136,7,178
2012,1,1,Sean Ingle,1,37,0,18
2012,1,1,Barry Glendenning,3,88,1,163
2012,1,1,James Richardson,1,37,0,18
2012,1,1,Noah Payne-Frank,4,235,5,78
2012,1,1,Nicholas Watt,10,321,1,532
2012,1,1,Presented by Alok Jha,1,29,2,46
2012,1,1,produced by Jason Phipps,2,44,2,62
2012,1,1,Phillip Inman,1,6710,37,711
2012,1,1,Patrick Collinson,2,15,0,58
2012,1,1,Rebecca Smithers,3,226,3,65
2012,1,1,Steve Busfield,2,15,0,6
2012,1,1,AP,1,7,0,1
2012,1,1,Staff,20,1313,7,673
2012,1,1,agencies,37,2883,37,1577
2012,1,1,Calestous Juma,1,98,3,48
2012,1,1,GrrlScientist,15,156,31,278
2012,1,1,Sam Jordison,1,1,0,6
2012,1,1,David Barnett,1,20,0,15
2012,1,1,Simon Jeffery,2,198,0,47
2012,1,1,Mary Hennock,3,425,11,305
2012,1,1,Will Hayler,9,5,0,52
2012,1,1,Greg Wood,5,36,2,62
2012,1,1,Tony Paley,2,0,0,11
2012,1,1,Stephen Isaac-Wilson,1,38,2,42
2012,1,1,Allegra Stratton,4,108,0,194
2012,1,1,Associated Press,43,1882,46,1155
2012,1,1,Reuters,47,1370,24,956
2012,1,1,Nick Hopkins,4,244,7,294
2012,1,1,Oliver Laughland,1,631,22,167
2012,1,1,Andy Gallagher,2,635,22,178
2012,1,1,Richard Sprenger,1,631,22,167
2012,1,1,Paolo Bandini,4,26,0,143
2012,1,1,Press Association,94,3415,35,2430
2012,1,1,Saeed Kamali Dehghan,1,835,9,254
2012,1,1,Henry McDonald,4,172,2,107
2012,1,1,Alan Gardner,2,7,1,17
2012,1,1,Peter Walker,4,245,5,246
2012,1,1,Alexandra Topping,6,1307,9,511
2012,1,1,Tara Conlan,3,46,0,91
2012,1,1,Jessica Martin,1,9,0,16
2012,1,1,Kira Cochrane,1,26,1,53
2012,1,1,James Meikle,11,1527,8,828
2012,1,1,Tom Jenkins,1,1,0,4
2012,1,1,Jonny Weeks,4,22,0,119
2012,1,1,Sarfraz Manzoor,1,108,0,64
2012,1,1,Jonathan Steele,1,85,0,58
2012,1,1,Elisabeth Mahoney,6,42,0,123
2012,1,1,Mohammed Hanif,1,114,1,21
2012,1,1,Jonathan Watts,1,54,1,107
2012,1,1,Dominic Fifield at Stamford Bridge,2,30,0,60
2012,1,1,Roy Greenslade,10,294,5,443
2012,1,1,Dan Milmo,5,101,4,240
2012,1,1,Will Hayler at Kempton,2,29,0,15
2012,1,1,Leo Hickman,2,176,8,182
2012,1,1,Masha Gessen,1,712,32,208
2012,1,1,Nesrine Malik,2,75,1,79
2012,1,1,Simon Burnton,5,255,2,126
2012,1,1,Jamie Jackson at Reebok Stadium,1,3,0,10
2012,1,1,Louise Taylor at Stadium of Light,1,1,0,16
2012,1,1,Kevin McCarra at The Hawthorns,1,2,0,17
2012,1,1,Daniel Taylor at Old Trafford,1,34,0,92
2012,1,1,Paul Wilson at Anfield,3,45,1,70
2012,1,1,Richard Williams at Stamford Bridge,1,38,0,56
2012,1,1,Christabelle Davey,1,0,0,37
2012,1,1,Dennis Ruston,1,2,0,9
2012,1,1,Brian Glanville,1,1,0,4
2012,1,1,Ronald Bergan,1,5,0,48
2012,1,1,Aditya Chakrabortty,1,87,3,39
2012,1,1,Dave Hill,1,7,0,48
2012,1,1,Paul Rees at Parc y Scarlets,1,2,0,3
2012,1,1,Andy Wilson at Edgeley Park,1,0,0,1
2012,1,1,Owen Bowcott,8,370,8,174
2012,1,1,Jason Burke,4,247,4,106
2012,1,1,Paul Weaver at St Mary's,1,2,0,8
2012,1,1,Katie Allen,7,155,5,248
2012,1,1,Angelique Chrisafis,1,35,0,28
2012,1,1,Tom Kington,4,214,8,127
2012,1,1,Hélène Mulholland,1,27,1,56
2012,1,1,David Lammy,2,52,1,42
2012,1,1,Jo Johnson,1,15,0,40
2012,1,1,Clar Ni Chonghaile,1,279,4,135
2012,1,1,Mike Averis at Kingsholm,1,2,0,2
2012,1,1,Greg Wood at Kempton Park,1,4,0,4
2012,1,1,Riazat Butt,5,697,10,270
2012,1,1,Jill Treanor,3,19,0,96
2012,1,1,Stuart James at The Hawthorns,1,49,0,42
2012,1,1,Greg Wood at Kempton,1,10,0,4
2012,1,1,Tom Phillips,3,738,11,237
2012,1,1,Stephen Bates,5,251,9,259
2012,1,1,Lucy Mangan,6,36,0,84
2012,1,1,Jessica Shepherd,3,449,5,421
2012,1,1,John Kampfner,1,79,3,60
2012,1,1,Daniel Taylor,1,21,0,42
2012,1,1,Stuart James,2,74,0,100
2012,1,1,Ben Quinn,5,1016,26,528
2012,1,1,John Vallins,1,5,0,15
2012,1,1,Sam Delaney,1,15,1,40
2012,1,1,Ronan Bennett,1,1,0,2
2012,1,1,Daniel King,1,1,0,2
2012,1,1,Imogen Fox,2,53,1,53
2012,1,1,Robert Kitson,1,0,0,4
2012,1,1,Richard Rae at Britannia Stadium,1,0,0,15
2012,1,1,Andy Wilson,2,19,0,12
2012,1,1,Editorial,15,570,8,667
2012,1,1,Scott Murray,3,56,0,41
2012,1,1,Paul MacInnes,2,155,3,65
2012,1,1,Alexis Petridis,3,143,1,63
2012,1,1,Kitty Empire,1,112,0,26
2012,1,1,Tim Jonze,1,112,0,26
