year,month,week,name,articles,facebook,googleplus,twitter
2011,10,43,Richard Williams,6,200,0,113
2011,10,43,Jill Treanor,13,281,7,283
2011,10,43,Mona Mahmood,8,347,1,80
2011,10,43,Chris Golding,2,27,0,14
2011,10,43,Jane Loveday,1,7,0,16
2011,10,43,Lawrence Haddad,1,76,0,32
2011,10,43,Richard Wachman,5,286,2,140
2011,10,43,Katie Allen,11,427,4,332
2011,10,43,Charles Arthur,17,1326,105,1832
2011,10,43,agencies,32,6390,90,1938
2011,10,43,Sarah Hartley,1,3,0,23
2011,10,43,Keith Stuart,15,208,6,587
2011,10,43,Jon Henley,12,3079,13,284
2011,10,43,Jared Schiller,1,273,1,30
2011,10,43,Claire Horton,1,212,0,27
2011,10,43,GrrlScientist,13,581,21,161
2011,10,43,Mark Say,5,48,6,94
2011,10,43,Evan Fanning,3,53,0,52
2011,10,43,Ian McCourt,3,30,0,75
2011,10,43,Gregg Roughley,1,23,0,31
2011,10,43,Clare Horton,10,165,1,25
2011,10,43,Reuters,49,1562,14,942
2011,10,43,Kate Murray,1,0,0,6
2011,10,43,Roy Greenslade,26,303,5,650
2011,10,43,Duncan Jefferies,1,7,0,49
2011,10,43,David Lengel,2,25,0,7
2011,10,43,Barry Glendenning,6,34,0,148
2011,10,43,Dick Vinegar,2,5,0,20
2011,10,43,Gemma Kappala-Ramsamy,3,131,3,47
2011,10,43,David Shariatmadari,1,144,0,26
2011,10,43,Christian Bennett,2,240,0,40
2011,10,43,Gill Hitchcock,10,49,0,85
2011,10,43,Eddie Butler,6,73,0,32
2011,10,43,Alexandra Topping,6,6926,16,406
2011,10,43,Mark Sweney,15,252,7,433
2011,10,43,Dan Milmo,7,186,2,155
2011,10,43,Nick Fletcher,22,24,0,113
2011,10,43,Mark Tran,4,233,1,81
2011,10,43,Mike Gershon,1,9,0,6
2011,10,43,Rachel Cusk,1,36,0,11
2011,10,43,Stuart Dredge,8,131,6,670
2011,10,43,Dai Powell,1,27,0,37
2011,10,43,Martin Wainwright,13,405,7,410
2011,10,43,Bella Mackie,4,18,0,24
2011,10,43,James Kirkbride,1,41,0,9
2011,10,43,Gavan Titley,1,127,0,42
2011,10,43,David Marsh,1,102,2,190
2011,10,43,Jean-Louis Gassée,1,0,0,110
2011,10,43,Sandra Haurant,1,72,0,21
2011,10,43,Daniel Taylor,14,23008,10,1850
2011,10,43,Chris Platts for DHL Envirosolutions,1,1,0,7
2011,10,43,Hélène Mulholl,4,138,2,168
2011,10,43,,5,314,3,231
2011,10,43,Nicholas Watt,14,1014,5,614
2011,10,43,Craig Dearden-Philips,1,1,0,6
