year,month,week,name,articles,facebook,googleplus,twitter
2011,11,47,daily mail reporter,198,43663,197,2733
2011,11,47,john stevens,3,20,0,10
2011,11,47,leon watson,12,1431,6,111
2011,11,47,mark duell,11,876,1,47
2011,11,47,sportsmail reporter,178,3303,11,597
2011,11,47,rob cooper,5,476,5,38
2011,11,47,eleanor gower,9,244,2,37
2011,11,47,steve doughty,10,1742,9,158
2011,11,47,sean poulter,8,84,2,39
2011,11,47,meghan keneally,2,65,1,6
2011,11,47,maysa rawi,5,1770,12,185
2011,11,47,ray massey,2,1781,0,23
2011,11,47,anthony bond,3,115,1,14
2011,11,47,rachel quigley,6,3274,5,68
2011,11,47,kirsty mccormack,9,1189,3,210
2011,11,47,ross clark,1,0,0,4
2011,11,47,valentina jovanovski,3,177,1,32
2011,11,47,associated press,14,385,6,42
2011,11,47,daisy dumas,6,777,5,46
2011,11,47,jack doyle,2,53,0,19
2011,11,47,richard hartley-parkinson,5,1139,8,103
2011,11,47,ephraim hardcastle,3,8,0,0
2011,11,47,ellie genower,1,630,4,25
2011,11,47,james tozer,1,545,5,168
2011,11,47,sara nelson,9,1545,8,71
2011,11,47,deborah arthurs,8,2704,12,318
2011,11,47,lee moran,7,2218,22,176
2011,11,47,colin fernandez,3,333,3,84
2011,11,47,lauren paxman,7,359,2,37
2011,11,47,rick dewsbury,7,1153,5,101
2011,11,47,this is money,2,20,0,6
2011,11,47,ask the experts,1,17,0,2
2011,11,47,melissa kite,3,44,0,9
2011,11,47,rupert steiner,4,0,0,0
2011,11,47,matt barlow,4,133,0,10
2011,11,47,lucy buckland,11,961,8,120
2011,11,47,dominic king,1,8,0,2
2011,11,47,martyn cox,1,0,0,2
2011,11,47,emily sheridan,8,763,2,86
2011,11,47,janet street porter,1,17,0,10
2011,11,47,this is money reporter,11,4,0,2
2011,11,47,dan newling,1,1361,8,197
2011,11,47,ed monk,3,17,0,5
2011,11,47,holly thomas,8,769,3,70
2011,11,47,jessica satherley,5,89,0,13
2011,11,47,ted thornhill,10,342,13,126
2011,11,47,paul thompson,8,379,2,30
2011,11,47,marcus barnes,4,151,0,30
2011,11,47,georgina littlejohn,11,493,3,89
2011,11,47,angela epstein,3,679,1,70
2011,11,47,brian sewell,1,148,0,22
2011,11,47,sami mokbel,5,530,1,37
2011,11,47,simon tomlinson,6,288,3,29
2011,11,47,sarah bull,1,1,0,3
2011,11,47,peter campbell,4,5,0,4
2011,11,47,kirsty walker,5,756,3,69
2011,11,47,chris slack,3,55,3,13
2011,11,47,arthur martin,2,5,0,0
2011,11,47,colin young,1,15,0,6
2011,11,47,charles sale,2,165,0,132
2011,11,47,tim shipman,5,86,1,20
2011,11,47,martin samuel,3,15,0,2
2011,11,47,nigel colborn,1,3,0,3
2011,11,47,paul sims,2,134,1,10
2011,11,47,harry glass,2,4,0,0
2011,11,47,dominique jackson,1,7,0,5
2011,11,47,emily allen,26,4197,25,361
2011,11,47,becky barrow,5,210,3,68
2011,11,47,andrea magrath,15,1665,9,240
2011,11,47,mark wilson,3,5,0,3
2011,11,47,ian drury,2,39,0,19
2011,11,47,daily mail comment,3,16,0,1
2011,11,47,jade watkins,15,619,8,99
2011,11,47,matt lawton,5,45,1,10
2011,11,47,james chapman,6,187,0,30
2011,11,47,anna hodgekiss,2,254,3,55
2011,11,47,beth hale,1,22,0,2
2011,11,47,laura schreffler,4,436,7,47
2011,11,47,ben todd,1,7,0,2
2011,11,47,frank barrett,1,9,0,13
2011,11,47,mac,5,61,0,8
2011,11,47,richard littlejohn,1,13,0,6
2011,11,47,lee boyce,4,33,0,20
2011,11,47,jenny hope,2,130,1,40
2011,11,47,mail on sunday reporter,4,74,2,16
2011,11,47,ann pride,5,265,3,69
2011,11,47,laurie whitwell,10,994,12,88
2011,11,47,travelmail reporter,3,75,1,51
2011,11,47,daily mail,3,688,3,33
2011,11,47,lydia warren,1,57,0,1
2011,11,47,sonia poulton,2,87,0,13
2011,11,47,nadia mendoza,9,830,4,178
2011,11,47,marcus townend,3,1,0,0
2011,11,47,amelia proud,5,1165,3,64
