year,month,week,name,articles,facebook,googleplus,twitter
2012,6,26,sam greenhill,4,241,3,47
2012,6,26,andrea magrath,11,316,14,118
2012,6,26,adrian lowery,1,2,0,5
2012,6,26,sportsmail reporter,163,6529,65,1429
2012,6,26,jack doyle,1,35,0,35
2012,6,26,sourish bhattacharya,1,1,0,0
2012,6,26,charlotte dovey,1,294,5,118
2012,6,26,daily mail reporter,217,16675,541,2944
2012,6,26,eleanor gower,6,624,16,75
2012,6,26,laura clark,1,365,6,67
2012,6,26,financial mail,1,0,0,0
2012,6,26,rajiv kumar,1,0,0,0
2012,6,26,nina golgowski,5,451,3,49
2012,6,26,phil vinter,3,111,2,24
2012,6,26,paul newman,3,79,0,38
2012,6,26,michael seamark,2,45,4,19
2012,6,26,martha de lacey,6,587,7,108
2012,6,26,lydia warren,8,394,225,47
2012,6,26,paul milligan,2,240,8,53
2012,6,26,j j anisiobi,17,627,22,158
2012,6,26,mike dickson,7,76,7,175
2012,6,26,ephraim hardcastle,3,0,0,1
2012,6,26,tim gillett,1,323,0,42
2012,6,26,georgina littlejohn,11,415,12,188
2012,6,26,rebecca camber,3,189,1,57
2012,6,26,sean poulter,5,321,9,97
2012,6,26,julian gavaghan,3,794,8,107
2012,6,26,snejana farberov,9,763,6,114
2012,6,26,daily mail comment,3,14,0,3
2012,6,26,john edwards,2,55,0,11
2012,6,26,richard kay,4,378,2,463
2012,6,26,mario ledwith,1,36,2,22
2012,6,26,lucy waterlow,5,797,10,152
2012,6,26,mike larkin,11,247,48,65
2012,6,26,ian lyall,2,7,0,2
2012,6,26,proactive investors,1,7,0,0
2012,6,26,james tozer,3,96,6,20
2012,6,26,toby harnden,5,2034,9,190
2012,6,26,andrew levy,2,251,1,25
2012,6,26,vanessa allen,2,133,1,33
2012,6,26,rupert steiner,2,6,0,0
2012,6,26,emily anne epstein,3,154,6,63
2012,6,26,adrian hilton,1,67,5,8
2012,6,26,ruth sunderland,5,1,0,1
2012,6,26,amelia proud,11,675,24,136
2012,6,26,rob cooper,9,178,1,41
2012,6,26,carol davis,1,31,0,1
2012,6,26,michael zennie,2,4,2,1
