year,month,week,name,articles,facebook,googleplus,twitter
2012,4,18,daily mail reporter,217,32899,438,3472
2012,4,18,meghan keneally,8,384,3,46
2012,4,18,jessie hewitson,1,1,0,4
2012,4,18,chris parsons,12,375,11,81
2012,4,18,rebecca english,2,161,0,23
2012,4,18,damien gayle,9,666,13,92
2012,4,18,dan ripley,4,343,4,165
2012,4,18,nick enoch,8,1366,9,97
2012,4,18,sportsmail reporter,191,5661,40,1191
2012,4,18,ted thornhill,11,1282,178,161
2012,4,18,associated press,15,190,5,34
2012,4,18,julian gavaghan,6,16984,167,1397
2012,4,18,steve doughty,4,399,0,37
2012,4,18,olivia fleming,6,802,12,112
2012,4,18,lawrence conway,5,1535,19,181
2012,4,18,this is money reporter,12,13,0,4
2012,4,18,nadia mendoza,6,438,15,108
2012,4,18,rohan venkataramakrishnan,1,0,0,0
2012,4,18,ruth sunderland,1,6,2,5
2012,4,18,sean poulter,5,331,2,73
2012,4,18,georgina littlejohn,11,529,22,87
2012,4,18,leon watson,14,12305,96,1006
2012,4,18,kristie lau,3,184,2,15
2012,4,18,mac,4,36,0,1
2012,4,18,adila matra,1,0,0,0
2012,4,18,dipanjan roy chaudhury,2,0,0,0
2012,4,18,john naish,1,918,7,177
2012,4,18,tim montgomerie,1,2,0,0
2012,4,18,amelia proud,17,439,16,113
2012,4,18,sahar khan,1,0,0,1
2012,4,18,rebecca camber,2,622,0,56
2012,4,18,mail today reporter,21,80,3,13
2012,4,18,ed monk,4,21,0,14
2012,4,18,andrew oxlade,3,147,0,6
2012,4,18,rachel rickard straus,4,19,0,4
2012,4,18,eddie wrenn,10,635,4,113
2012,4,18,john edwards,3,46,3,21
2012,4,18,richard shears,1,12,2,7
2012,4,18,hugo gye,2,253,1,47
2012,4,18,lyle brennan,8,1605,15,222
2012,4,18,shaghil billall,2,0,0,0
2012,4,18,daniel martin,3,399,11,204
2012,4,18,chris greenwood,1,16,0,11
2012,4,18,rob waugh,28,2858,114,570
2012,4,18,maysa rawi,8,1107,17,173
2012,4,18,martin keown,2,149,4,29
2012,4,18,katherine faulkner,1,0,0,2
2012,4,18,iona kirby,21,380,20,107
2012,4,18,liz thomas,1,33,0,7
2012,4,18,kirsty walker,3,162,2,39
2012,4,18,matt blake,5,235,1,44
2012,4,18,j j anisiobi,8,353,11,67
2012,4,18,jade watkins,15,1098,16,180
2012,4,18,anthony bond,3,614,15,62
2012,4,18,kimberley dadds,16,1462,14,188
2012,4,18,leah simpson,10,391,10,51
2012,4,18,ian drury,3,217,1,21
2012,4,18,rev george pitcher,1,4,0,2
2012,4,18,louise eccles,2,0,1,0
2012,4,18,emily allen,4,132,3,56
2012,4,18,harry glass,7,9,0,0
2012,4,18,derek lawrenson,2,5,0,10
2012,4,18,poornima joshi,1,0,0,0
2012,4,18,laura pullman,3,31,0,4
2012,4,18,david thomas,1,56,2,6
2012,4,18,paul thompson,4,221,1,40
2012,4,18,christine show,4,119,1,26
2012,4,18,richard dyson,1,0,0,0
2012,4,18,travelmail reporter,8,329,14,166
2012,4,18,simon tomlinson,8,3850,54,505
2012,4,18,sarah bull,11,3464,10,491
2012,4,18,becky barrow,5,207,1,67
2012,4,18,tom leonard,2,86,1,24
2012,4,18,richard hartley-parkinson,2,205,2,25
2012,4,18,peter campbell,3,9,2,8
2012,4,18,roger baird,2,0,0,0
2012,4,18,avishek roy,3,0,0,0
2012,4,18,jason groves,3,89,3,29
2012,4,18,carol davis,1,2,0,3
2012,4,18,richard pendlebury,1,35,0,13
2012,4,18,emily sheridan,14,426,16,131
2012,4,18,hannah rand,1,37,1,20
2012,4,18,quentin letts,5,10,1,5
2012,4,18,ian ladyman,4,95,3,84
2012,4,18,daniel miller,5,123,4,24
2012,4,18,fiona duffy,1,120,0,19
2012,4,18,mike larkin,20,785,25,138
2012,4,18,ian lyall,1,0,0,0
2012,4,18,proactive investors,1,0,0,0
2012,4,18,emine sinmaz,2,1090,4,131
2012,4,18,this is money reporters,2,0,0,0
2012,4,18,sanjay singh,1,3,0,0
2012,4,18,ian garland,4,630,2,71
2012,4,18,richard kay,2,2,0,3
2012,4,18,kanwal sibal,1,0,0,0
2012,4,18,graham smith,3,134,1,26
2012,4,18,rahul rawat,1,0,0,0
2012,4,18,lee boyce,8,47,2,22
2012,4,18,tim shipman,2,17,0,16
2012,4,18,rachel quigley,9,999,13,82
2012,4,18,neil moxley,4,18,2,13
2012,4,18,mary beard,1,8202,39,1162
2012,4,18,louise boyle,3,580,2,57
2012,4,18,dr martin scurr,1,1,0,1
2012,4,18,peta bee,1,74,1,29
