year,month,week,name,articles,facebook,googleplus,twitter
2011,6,23,daily mail reporter,296,38200,25,3396
2011,6,23,amy oliver,2,20,1,2
2011,6,23,sarah fitzmaurice,10,201,0,45
2011,6,23,richard hartley-parkinson,2,1079,5,114
2011,6,23,andrea magrath,8,396,1,69
2011,6,23,jody thompson,9,249,0,172
2011,6,23,mac,2,47,0,3
2011,6,23,hugo daniel,1,39,0,29
2011,6,23,jaya narain,1,172,0,9
2011,6,23,sportsmail reporter,87,2242,1,227
2011,6,23,liz jones,3,51,0,13
2011,6,23,paul harris,1,632,0,52
2011,6,23,claire coleman,1,1,0,1
2011,6,23,matt barlow,4,241,0,12
2011,6,23,jason groves,2,306,0,14
2011,6,23,peter allen,2,23,0,6
2011,6,23,simon neville,3,3,0,3
2011,6,23,sadie whitelocks,2,78,0,13
2011,6,23,jack doyle,4,147,0,19
2011,6,23,leo spall,1,0,0,0
2011,6,23,sami mokbel,2,390,0,24
2011,6,23,lawrence booth,1,0,0,2
2011,6,23,rebecca english,5,1326,0,126
2011,6,23,harry phibbs,2,63,0,13
2011,6,23,colin young,4,12,0,5
2011,6,23,yvonne swann,1,0,0,0
2011,6,23,jenny hope,3,232,0,23
2011,6,23,colin fernandez,1,49,0,7
2011,6,23,john edwards,1,3,0,0
2011,6,23,diana appleyard,1,27,0,9
2011,6,23,clare o'reilly,1,112,0,15
2011,6,23,chris foy,2,0,0,1
2011,6,23,geoff foster,3,0,0,2
2011,6,23,saira khan,1,95,0,8
2011,6,23,ephraim hardcastle,3,9,0,3
2011,6,23,deborah arthurs,1,266,1,298
2011,6,23,sara nathan,1,0,0,0
2011,6,23,tim shipman,6,1289,0,382
2011,6,23,damien gayle,1,5,0,6
2011,6,23,rupert steiner,1,15,0,3
2011,6,23,jenna good,1,39,0,6
2011,6,23,joe ridge,1,0,0,0
2011,6,23,hugo duncan,5,1,0,4
2011,6,23,rob davies,2,0,0,0
2011,6,23,ed monk,4,0,0,0
2011,6,23,marcus townend,5,34,0,6
2011,6,23,this is money,22,0,0,0
