year,month,week,name,articles,facebook,googleplus,twitter
2011,11,46,sportsmail reporter,168,5685,7,607
2011,11,46,joe ridge,1,0,0,6
2011,11,46,mike larkin,7,1107,3,36
2011,11,46,laura schreffler,17,340,4,57
2011,11,46,flic everett,1,273,2,40
2011,11,46,james chapman,3,36,1,8
2011,11,46,daily mail reporter,173,24384,149,2271
2011,11,46,nadia mendoza,9,811,4,103
2011,11,46,dominique jackson,2,30,0,9
2011,11,46,michael burleigh,2,12,0,3
2011,11,46,daisy dumas,8,4444,20,514
2011,11,46,lucy elkins,1,145,0,25
2011,11,46,sarah fitzmaurice,11,222,2,54
2011,11,46,alanah eriksen,10,1264,11,171
2011,11,46,lucy buckland,8,584,6,118
2011,11,46,fiona macrae,3,232,2,53
2011,11,46,paul sims,3,1710,3,128
2011,11,46,craig brown,1,0,0,0
2011,11,46,anne diamond,1,228,1,71
2011,11,46,michael seamark,2,13,0,4
2011,11,46,sara nelson,5,665,6,28
2011,11,46,simon lambert,1,3,0,0
2011,11,46,chris slack,4,13,1,3
2011,11,46,david gardner,4,676,5,52
2011,11,46,clare ellicott,1,114,1,2
2011,11,46,holly thomas,8,1368,6,151
2011,11,46,katherine faulkner,3,89,0,22
2011,11,46,deborah arthurs,4,488,1,90
2011,11,46,ray massey,3,16,2,13
2011,11,46,daniel miller,1,10,0,1
2011,11,46,neil wilson,3,21,0,21
2011,11,46,ian ladyman,3,719,1,85
2011,11,46,michael zennie,14,5077,6,131
2011,11,46,martyn cox,1,2,0,0
2011,11,46,neil ashton,3,324,0,35
2011,11,46,sadie whitelocks,11,757,4,118
2011,11,46,rebecca camber,2,1425,5,125
2011,11,46,james tozer,1,1153,11,136
2011,11,46,daily mail,3,18,0,1
2011,11,46,james slack,4,54,0,9
2011,11,46,lee boyce,4,28,0,21
2011,11,46,this is money reporter,16,26,0,14
2011,11,46,simon cass,2,2,0,10
2011,11,46,amelia proud,9,218,3,31
2011,11,46,louise eccles,2,400,2,119
2011,11,46,emily allen,4,166,3,27
2011,11,46,andy hooper,1,4,0,2
2011,11,46,derek lawrenson,1,1,0,1
2011,11,46,tim shipman,11,1430,3,134
2011,11,46,inderdeep bains,3,249,4,22
2011,11,46,gareth finighan,1,2,0,1
2011,11,46,eve mcgowan,1,7,0,9
2011,11,46,nadia gilani,14,663,1,81
2011,11,46,adrian lowery,1,15,0,2
2011,11,46,lauren paxman,11,4022,14,456
2011,11,46,matt barlow,5,113,0,28
2011,11,46,jade watkins,9,283,6,41
2011,11,46,rachel quigley,6,197,2,9
2011,11,46,georgina littlejohn,9,1024,6,155
2011,11,46,simon duke,6,7,0,3
2011,11,46,tara evans,1,20,1,0
2011,11,46,meghan keneally,5,3970,33,403
2011,11,46,lydia warren,3,2876,7,166
2011,11,46,sam turner,3,0,0,2
2011,11,46,peta bee,1,10,0,2
2011,11,46,daniel bates,8,152,0,36
2011,11,46,quentin letts,1,10,0,6
2011,11,46,daily mail comment,3,79,1,7
2011,11,46,ted thornhill,12,1731,27,119
2011,11,46,richard kay,3,17,0,16
2011,11,46,rupert steiner,3,1,0,0
2011,11,46,travelmail reporter,4,515,2,58
2011,11,46,steve moxon,1,8,0,4
2011,11,46,matt whyman,1,142,1,22
2011,11,46,j j anisiobi,6,291,1,66
2011,11,46,sonia poulton,1,8,0,1
2011,11,46,nina golgowski,3,130,1,10
2011,11,46,sean poulter,5,1024,2,177
2011,11,46,sebastian o kelly,1,3,0,5
2011,11,46,jan moir,2,174,0,22
2011,11,46,jessica satherley,14,2954,15,283
2011,11,46,mark littlewood,1,20,0,2
2011,11,46,ian drury,3,680,3,39
2011,11,46,hugo duncan,4,11,0,2
2011,11,46,peter allen,5,90,1,31
2011,11,46,laurie whitwell,5,4849,9,128
2011,11,46,anthony bond,6,367,4,45
2011,11,46,claire bates,9,601,8,118
2011,11,46,jaya narain,1,820,1,30
2011,11,46,richard shears,3,296,3,18
2011,11,46,thea jourdan,1,36,0,11
2011,11,46,lee moran,6,2171,16,210
2011,11,46,geoff foster,2,0,0,1
2011,11,46,ben todd,4,353,2,51
2011,11,46,sophie borland,4,112,1,32
2011,11,46,harry mount,1,231,1,31
2011,11,46,paul thompson,5,1333,4,78
2011,11,46,maysa rawi,7,579,1,60
2011,11,46,roger baird,2,0,0,6
2011,11,46,emma reynolds,7,889,4,119
2011,11,46,colin young,5,29,0,10
2011,11,46,patricia ramos,3,117,2,12
2011,11,46,chris parsons,6,898,2,69
2011,11,46,mac,2,73,0,4
2011,11,46,mark wilson,2,26,0,4
2011,11,46,david jones,2,150,0,5
2011,11,46,associated press,16,1559,8,98
2011,11,46,ralph ellis,1,4,0,0
2011,11,46,amanda platell,1,2,0,1
2011,11,46,nick abbot,1,22,0,2
2011,11,46,laura howard,1,2,0,0
2011,11,46,laura williamson,1,6,0,2
2011,11,46,sam dunn,2,1,0,1
2011,11,46,harry glass,3,0,0,0
2011,11,46,peter moss,1,7,0,2
2011,11,46,john naish,1,0,0,0
2011,11,46,andrea magrath,4,375,1,44
2011,11,46,dan hyde,4,92,0,19
2011,11,46,chris johnson,4,136,2,23
2011,11,46,sylvia morris,2,0,0,0
2011,11,46,john stevens,3,25,0,21
2011,11,46,simon tomlinson,3,480,3,216
2011,11,46,matt lawton,4,27,0,11
2011,11,46,rob wildman,2,0,0,3
