year,month,week,name,articles,facebook,googleplus,twitter
2012,1,1,stephen mcgowan,1,2,0,1
2012,1,1,sean poulter,2,10,0,4
2012,1,1,simon tomlinson,2,186,2,14
2012,1,1,michael zennie,1,22,0,8
2012,1,1,chris foy,1,0,0,0
2012,1,1,lucy buckland,4,51,3,32
2012,1,1,peter scudamore,1,1,0,0
2012,1,1,ruth sunderland,1,179,4,65
2012,1,1,sportsmail reporter,25,303,5,124
2012,1,1,chris wheeler,1,11,2,4
2012,1,1,associated press,1,4,0,2
2012,1,1,colin young,2,37,1,14
2012,1,1,david richards,4,167,4,25
2012,1,1,daily mail reporter,11,982,59,237
2012,1,1,dan ripley,1,27,0,22
2012,1,1,nina golgowski,2,592,3,78
2012,1,1,dominic king,1,109,2,23
2012,1,1,rowan pelling,1,15,0,7
2012,1,1,georgina littlejohn,1,30,1,9
2012,1,1,craig mackenzie,3,105,2,23
2012,1,1,helen loveless,1,2,0,1
2012,1,1,jill reilly,5,829,3,132
2012,1,1,jonathan mcevoy,1,5,0,2
2012,1,1,linda kelsey,1,61,4,35
2012,1,1,sarah bull,3,54,4,37
2012,1,1,rebecca camber,1,223,3,15
2012,1,1,meghan keneally,2,745,33,95
2012,1,1,gareth finighan,4,329,5,59
2012,1,1,marcus townend,1,0,0,2
2012,1,1,sarah limbrick,1,1,0,0
2012,1,1,marianne power,1,32,0,3
2012,1,1,ken foxe,1,0,0,0
2012,1,1,maya oakley,1,7,0,5
2012,1,1,emily allen,2,58,0,10
2012,1,1,luke salkeld,3,140,8,42
2012,1,1,mary mcconnell,1,21,0,2
2012,1,1,neil moxley,2,4,0,4
2012,1,1,eliza scarborough,1,2,0,0
2012,1,1,lucy laing,1,92,3,29
2012,1,1,graham poll,1,18,0,8
2012,1,1,john mcgarry,1,4,0,0
2012,1,1,lynn davidson,1,7,1,9
2012,1,1,this is money reporter,2,0,0,0
2012,1,1,rob wildman,1,1,0,1
2012,1,1,mike larkin,1,17,0,2
2012,1,1,sarah fitzmaurice,2,35,0,9
2012,1,1,rob cooper,1,0,0,0
2012,1,1,anthony bond,1,23,0,2
2012,1,1,stephen womack,1,2,0,0
2012,1,1,simon jones,1,93,0,12
2012,1,1,mail on sunday reporter,1,16,0,11
2012,1,1,pamela owen,1,181,8,30
2012,1,1,sara nathan,1,257,3,55
2012,1,1,mark duell,2,910,29,91
2012,1,1,claire coleman,1,72,0,17
2012,1,1,roger baird,1,37,3,36
2012,1,1,michael walker,1,15,0,4
2012,1,1,louise atkinson,1,226,10,112
2012,1,1,richard shears,1,16,3,10
2012,1,1,lorna martin,1,68,2,9
2012,1,1,fiona macrae,1,105,0,14
2012,1,1,nick wood,1,0,0,6
2012,1,1,laura williamson,1,16,0,4
2012,1,1,melanie phillips,1,13,0,4
