year,month,week,name,articles,facebook,googleplus,twitter
2012,1,4,sportsmail reporter,188,1763,14,674
2012,1,4,steve doughty,4,115,2,34
2012,1,4,holly thomas,13,1048,11,335
2012,1,4,paul thompson,5,72,0,24
2012,1,4,suzannah hills,14,835,6,191
2012,1,4,daily mail reporter,164,13207,270,2362
2012,1,4,ed monk,4,4,0,4
2012,1,4,stephen glover,1,295,8,28
2012,1,4,gavin allen,2,58,0,27
2012,1,4,jonathan petre,1,9,0,2
2012,1,4,claire ellicott,2,12,1,5
2012,1,4,m e synon,1,1,1,1
2012,1,4,rob cooper,19,1318,20,282
2012,1,4,damien gayle,11,1039,38,231
2012,1,4,travelmail reporter,6,124,3,49
2012,1,4,rev george pitcher,1,1,0,1
2012,1,4,ashley gray,2,27,0,12
2012,1,4,toby harnden,8,67,1,21
2012,1,4,gareth huw davies,1,0,1,1
2012,1,4,james salmon,3,21,2,19
2012,1,4,lee moran,5,15,1,5
2012,1,4,tim shipman,8,217,4,66
2012,1,4,ross clarke,1,1,0,6
2012,1,4,maysa rawi,7,1206,15,185
2012,1,4,david gerges,7,8877,40,665
2012,1,4,stewart maclean,1,305,1,37
2012,1,4,abigail butcher,1,374,2,72
2012,1,4,meghan keneally,8,619,15,83
2012,1,4,sarah harris,4,92,2,27
2012,1,4,tal gottesman,1,12,1,1
2012,1,4,julian gavaghan,3,329,6,27
2012,1,4,derek lawrenson,1,2,0,5
2012,1,4,mail today reporter,25,51,0,5
2012,1,4,sebastian o'kelly,1,7,1,11
2012,1,4,claire bates,9,1051,21,268
2012,1,4,liz thomas,7,1051,39,179
2012,1,4,alex brummer,5,2,0,2
2012,1,4,dan ripley,6,224,3,126
2012,1,4,nick enoch,7,414,10,94
2012,1,4,james slack,3,62,1,23
2012,1,4,rachel ellis,1,16,0,3
2012,1,4,iona kirby,16,513,14,121
2012,1,4,charles sale,4,10,1,25
2012,1,4,ben laurance,2,1,0,1
2012,1,4,associated press,18,334,4,50
2012,1,4,qaiser mohammad ali,2,0,0,0
2012,1,4,wil longbottom,8,1370,35,215
2012,1,4,ruth sunderland,3,200,0,57
2012,1,4,mike dickson,6,175,4,20
2012,1,4,lynn davidson,2,228,5,49
2012,1,4,jane feinmann,1,37,1,15
2012,1,4,hannah roberts,6,653,10,81
2012,1,4,tamara cohen,7,898,34,187
2012,1,4,rajesh ramachandran,1,5,0,0
2012,1,4,sonali joshi,2,4,0,4
2012,1,4,gyanant singh,2,1,0,0
2012,1,4,alasdair glennie,1,5,0,1
2012,1,4,anna edwards,4,2307,11,259
2012,1,4,tamara abraham,7,455,10,133
2012,1,4,victoria wellman,8,375,6,53
2012,1,4,jessie hewitson,1,5,0,5
2012,1,4,janice atkinson-small,2,7,0,9
2012,1,4,georgina littlejohn,10,1354,13,241
2012,1,4,matt roper,3,1770,17,633
2012,1,4,kerry mcqueeney,1,28,2,9
2012,1,4,jenny hope,3,515,23,114
2012,1,4,lee cain,5,515,8,93
2012,1,4,nigel colborn,2,0,0,0
2012,1,4,richard hartley-parkinson,3,71,1,65
2012,1,4,dan hyde,4,4,0,3
2012,1,4,tara evans,5,3,0,4
2012,1,4,j j anisiobi,18,693,11,263
2012,1,4,simon heffer,1,0,0,0
2012,1,4,sudhanshu mishra,1,0,0,0
2012,1,4,sami mokbel,6,629,3,127
2012,1,4,james chapman,7,315,6,122
2012,1,4,michael zennie,4,64,4,1
2012,1,4,john naish,1,39,3,2
2012,1,4,jade watkins,9,327,8,164
2012,1,4,daisy dumas,8,248,7,78
2012,1,4,nadia mendoza,10,107,0,80
2012,1,4,mark wilson,1,18,0,2
2012,1,4,harry mount,1,76,0,14
2012,1,4,alanah eriksen,18,1190,25,290
2012,1,4,rob waugh,14,823,59,366
2012,1,4,eleanor gower,4,151,4,80
2012,1,4,andy hooper,1,3,2,1
2012,1,4,sadie whitelocks,12,644,15,125
2012,1,4,charles walford,12,735,5,151
2012,1,4,this is money reporter,22,10,0,2
2012,1,4,pat hagan,2,94,1,62
2012,1,4,jason groves,2,113,3,48
2012,1,4,geoff foster,2,0,0,0
2012,1,4,rik sharma,1,86,0,15
2012,1,4,leon watson,12,258,3,84
2012,1,4,jeff powell,2,25,1,28
2012,1,4,lauren paxman,5,575,9,221
2012,1,4,emma reynolds,13,821,13,170
2012,1,4,marissa charles,14,1138,14,232
2012,1,4,andy dolan,2,551,4,62
2012,1,4,lucy laing,3,160,0,19
2012,1,4,chris wheeler,3,60,0,21
2012,1,4,katherine faulkner,2,115,5,61
2012,1,4,sean poulter,11,264,1,141
2012,1,4,rachel quigley,2,68,3,4
2012,1,4,melanie phillips,2,218,2,42
2012,1,4,andrea magrath,4,289,6,60
2012,1,4,daniel martin,6,293,4,156
2012,1,4,sarah bull,6,240,2,80
2012,1,4,lucy buckland,3,764,5,138
2012,1,4,adrian lowery,2,16,0,1
2012,1,4,martin samuel,2,172,1,64
2012,1,4,quentin letts,6,14,0,11
2012,1,4,ted thornhill,4,1241,9,144
2012,1,4,baz bamigboye,3,587,8,115
2012,1,4,daily mail comment,6,82,2,12
2012,1,4,marcus townend,8,17,1,14
2012,1,4,david lloyd,2,2,0,3
2012,1,4,mark littlewood,1,5,1,6
2012,1,4,hannah rand,5,1354,13,225
2012,1,4,richard littlejohn,2,27,1,14
2012,1,4,simon caldwell,1,52,1,6
2012,1,4,ralph ellis,1,1,0,1
2012,1,4,rupert steiner,2,0,0,0
2012,1,4,sonia poulton,1,382,4,188
2012,1,4,ritika chopra,1,0,0,0
2012,1,4,luke salkeld,2,713,4,67
2012,1,4,graham smith,10,562,23,78
2012,1,4,tom leonard,2,730,11,59
2012,1,4,chris parsons,11,3191,100,512
2012,1,4,savita verma,3,1,0,4
2012,1,4,kirsty walker,5,97,3,51
2012,1,4,mike larkin,12,484,16,62
2012,1,4,rebecca english,2,489,9,85
2012,1,4,this is money,3,0,0,2
2012,1,4,chris foy,4,8,1,9
2012,1,4,philip duncan,1,15,1,9
2012,1,4,james tozer,2,125,0,23
2012,1,4,sam turner,7,0,0,4
2012,1,4,dominic king,3,40,0,10
2012,1,4,charlotte methven,1,17,1,16
2012,1,4,paul bentley,1,15,0,8
2012,1,4,daniel miller,5,5382,51,436
2012,1,4,jennifer madison,5,376,4,40
2012,1,4,rosanna spero,1,0,0,1
2012,1,4,james coney,1,0,0,0
2012,1,4,richard shears,2,118,3,10
2012,1,4,neil ashton,1,138,1,41
2012,1,4,sarah lucas,1,0,0,2
2012,1,4,rohan venkataramakrishnan,2,1,0,0
2012,1,4,sarah fitzmaurice,4,77,5,17
2012,1,4,neil moxley,4,7,0,7
2012,1,4,john stevens,2,110,2,22
2012,1,4,piyush srivastava,2,19,0,0
2012,1,4,louise eccles,4,341,9,75
2012,1,4,daily mail recipe,2,11,0,1
2012,1,4,ian sparks,1,99,3,26
2012,1,4,dipanjan roy chaudhury,3,29,3,3
2012,1,4,brenda almond,1,5,0,12
2012,1,4,south carolina,1,8,1,0
2012,1,4,lydia warren,4,12574,212,943
2012,1,4,matt barlow,5,51,0,14
2012,1,4,vanessa allen,2,68,0,114
2012,1,4,eleanor harding,3,317,3,85
2012,1,4,arman sharma,1,0,0,0
2012,1,4,yatish yadav,1,0,0,0
2012,1,4,jaya narain,1,106,1,32
2012,1,4,mac,2,0,0,0
2012,1,4,manoj joshi,1,1,0,2
2012,1,4,emily sheridan,12,616,8,170
2012,1,4,nasser hussain,2,4,0,3
2012,1,4,tairah firdous,1,1,0,0
2012,1,4,arun kapur,1,1,0,0
2012,1,4,ephraim hardcastle,2,0,0,0
2012,1,4,tushar bhaduri,1,0,0,0
2012,1,4,clare nolan,1,7,0,9
2012,1,4,peter campbell,3,101,2,30
2012,1,4,paul revoir,1,15,0,11
2012,1,4,ruth lythe,1,12,0,0
2012,1,4,gautam datt,2,0,0,1
2012,1,4,craig mackenzie,1,70,0,1
2012,1,4,hugo duncan,3,2,0,3
2012,1,4,sophie borland,2,324,2,102
2012,1,4,avishek roy,1,0,0,0
2012,1,4,michael seamark,2,4,0,8
2012,1,4,deborah arthurs,7,2837,30,522
2012,1,4,tony hazell,2,0,0,0
2012,1,4,sangeeth sebastian,1,0,0,1
2012,1,4,mail on sunday reporter,2,102,6,27
2012,1,4,david wilkes,2,24,0,13
2012,1,4,gayanant singh,1,0,0,0
2012,1,4,andrew levy,2,87,2,58
2012,1,4,krishna kumar,2,5,0,0
2012,1,4,george mair,2,179,2,53
2012,1,4,chris hall,1,0,0,1
2012,1,4,abhishek paul,1,1,0,0
2012,1,4,emily allen,1,462,4,56
2012,1,4,rebecca seales,4,292,0,56
2012,1,4,jack davidson,2,15,1,12
2012,1,4,ray massey,2,67,2,27
2012,1,4,chris brooke,3,975,10,92
2012,1,4,jack doyle,5,368,1,74
2012,1,4,this is money reporters,3,9,0,1
2012,1,4,rob davies,2,10,0,1
2012,1,4,thomas durante,1,175,2,8
2012,1,4,soudhriti bhavani,2,10,0,0
2012,1,4,rick dewsbury,5,300,2,75
2012,1,4,deepti jakhar,2,4,0,7
2012,1,4,max hastings,1,144,3,32
2012,1,4,ian ladyman,4,500,0,100
2012,1,4,mail today comment,2,14,0,2
2012,1,4,rebecca ley,1,200,3,41
2012,1,4,martin domin,5,56,0,22
2012,1,4,becky barrow,2,173,1,23
2012,1,4,helen carroll,1,103,6,26
2012,1,4,amanda cable,2,88,0,31
2012,1,4,nick pisa,2,60,3,26
2012,1,4,a. srinivasa rao,1,17,0,4
2012,1,4,allan hall,1,98,0,13
2012,1,4,laura schreffler,8,1083,16,151
2012,1,4,beth stebner,6,215,1,22
2012,1,4,kirsty mccormack,7,1600,30,182
2012,1,4,richard kay,2,9,0,2
2012,1,4,simon parke,1,6,1,1
2012,1,4,craig brown,1,0,0,0
2012,1,4,allan mallinson,1,38,3,7
2012,1,4,ian drury,3,885,8,124
2012,1,4,peter allen,3,463,2,68
2012,1,4,kathy gyngell,1,6,0,5
2012,1,4,terry o'neill,1,471,9,156
2012,1,4,rebecca camber,1,50,2,22
2012,1,4,daniel bates,4,284,2,29
2012,1,4,kelly rose bradford,1,445,1,98
2012,1,4,rob wildman,4,5,0,4
2012,1,4,elaine lipworth,1,10,0,4
2012,1,4,naseer ganai,1,0,0,0
2012,1,4,eliza scarborough,1,3,0,3
2012,1,4,kay benedict,1,0,0,0
2012,1,4,adam luck,2,380,8,112
2012,1,4,live magazine,1,373,8,111
2012,1,4,sarah gordon,1,5,0,20
2012,1,4,daily mail reporters,1,0,0,0
2012,1,4,nina golgowski,4,340,8,73
2012,1,4,jill foster,1,12,0,6
2012,1,4,matthew elliott,3,5,1,0
2012,1,4,shreyas sharma,1,2,0,0
2012,1,4,david gardner,1,0,0,0
2012,1,4,nicole lampert,1,40,1,13
2012,1,4,colin young,2,8,0,3
2012,1,4,pratul sharma,1,2,1,0
2012,1,4,matt lawton,2,218,4,56
2012,1,4,amy williams,1,0,0,1
2012,1,4,james walton,2,0,0,0
2012,1,4,anthony bond,6,260,11,51
2012,1,4,hugo gye,5,199,3,27
2012,1,4,amelia proud,7,229,1,57
2012,1,4,nick wood,1,3,1,8
2012,1,4,maneesh pandey,1,1,0,1
2012,1,4,barry turner,1,0,0,2
2012,1,4,jaci stephen,1,0,0,0
2012,1,4,yvonne swann,1,2,0,0
2012,1,4,roger lewis,1,7,0,2
2012,1,4,sam leith,1,206,5,21
2012,1,4,tanya banon,1,6,0,0
2012,1,4,patrick marmion,1,4,0,2
2012,1,4,clare francis,1,0,0,0
2012,1,4,moneysupermarket,1,0,0,0
2012,1,4,sara nathan,1,48,0,23
2012,1,4,annabelle fuller,1,21,2,5
2012,1,4,jim hooley,1,9,0,0
2012,1,4,amy oliver,2,101,11,87
2012,1,4,val hennessy,1,0,0,0
2012,1,4,leah simpson,6,189,3,85
2012,1,4,lee boyce,1,17,0,14
2012,1,4,ryan kisiel,1,14,0,7
2012,1,4,mary berry,2,0,0,0
2012,1,4,louise boyle,1,24,3,2
2012,1,4,chris moncrieff,1,2,0,0
2012,1,4,pam francis,1,0,0,0
2012,1,4,najam sethi,1,3,1,1
2012,1,4,laura williamson,4,32,0,40
2012,1,4,hephzibah anderson,1,0,0,2
2012,1,4,monty don,1,0,0,0
2012,1,4,constance craig smith,1,1,0,0
2012,1,4,alex kay,1,3,0,2
2012,1,4,andy townsend,1,2,0,1
2012,1,4,georgina maddox,3,8,0,0
2012,1,4,jill reilly,3,203,3,42
2012,1,4,chris tookey,4,26,0,1
2012,1,4,raisina tattle,1,0,0,0
2012,1,4,jamie oliver,1,0,0,0
2012,1,4,reuters reporter,2,30,1,13
2012,1,4,martin symington,1,53,0,13
2012,1,4,jo fairley,1,0,0,1
2012,1,4,sarah stacey,1,0,0,1
2012,1,4,claire gervat.,1,1,0,0
2012,1,4,vincent graff,2,82,3,44
2012,1,4,marcus barnes,2,276,2,24
2012,1,4,lizzie harris,2,11,0,1
2012,1,4,debbie davies,1,56,0,0
2012,1,4,rahul rawat,1,0,0,0
2012,1,4,aman sharma,1,5,0,0
2012,1,4,dominique jackson,1,3,0,2
2012,1,4,dave muir,1,0,0,2
2012,1,4,alison boshoff,1,6,0,6
2012,1,4,nick mcdermott,2,2,0,9
2012,1,4,dan wootton,1,3,0,2
2012,1,4,stephen mcgowan,1,5,0,0
2012,1,4,david derbyshire,1,57,2,20
2012,1,4,brian marjoribanks,1,7,0,4
2012,1,4,kelvin mackenzie,1,2,1,9
2012,1,4,fred mawer,2,9,0,2
2012,1,4,ian lyall,1,1,0,2
2012,1,4,peter mckay.,1,32,1,11
2012,1,4,alexander boot,1,9,0,8
2012,1,4,dalya alberge,1,0,0,0
2012,1,4,riath al-samarrai,2,10,0,10
2012,1,4,jamie ashcroft,1,0,0,0
2012,1,4,proactive investors,1,0,0,0
2012,1,4,paul newman,1,0,0,0
2012,1,4,robert hardman,1,60,2,8
2012,1,4,simon jones - the insider,1,2,0,1
2012,1,4,jenny johnston,1,16,3,11
2012,1,4,paul nicholls,1,0,0,0
2012,1,4,emma love,1,0,0,0
2012,1,4,jan moir,1,0,0,0
2012,1,4,r prasad,1,0,0,0
2012,1,4,samantha downes,1,6,0,3
2012,1,4,saurabh shukla,2,22,0,7
2012,1,4,sonia purnell,1,0,1,5
2012,1,4,sandeep bamzai,1,0,0,0
2012,1,4,simon milham,1,3,0,4
2012,1,4,angshukanta chakraborty,1,0,0,0
2012,1,4,ashish sinha,1,0,0,0
2012,1,4,sarah bridge,1,5,0,0
2012,1,4,chris moore,1,13,0,4
2012,1,4,malcolm folley,3,8,1,11
2012,1,4,joe bernstein,1,68,1,19
2012,1,4,toby walne,1,8,0,0
2012,1,4,mark ryan,1,13,2,5
2012,1,4,jo thornhill,3,15,0,13
2012,1,4,nick harris,1,1,0,2
2012,1,4,claudia joseph,1,19,1,7
2012,1,4,a.m. jigeesh,1,0,0,0
2012,1,4,james anderson,1,5,0,2
2012,1,4,rob draper,4,181,1,152
2012,1,4,simon watkins,2,1,0,4
2012,1,4,dan atkinson,3,1,0,3
2012,1,4,derek hunter,1,341,6,82
2012,1,4,myles hodgson,1,2,0,3
2012,1,4,inderdeep bains,2,37,0,8
2012,1,4,ann pride,5,74,6,24
2012,1,4,simon walters,1,5,0,5
2012,1,4,eileen fairweather,1,0,0,0
2012,1,4,alex montgomery,1,13,0,2
2012,1,4,jon rees,1,0,0,0
2012,1,4,tom mcghie,1,12,0,0
2012,1,4,glen owen,1,137,0,52
2012,1,4,sarah oliver,1,154,6,26
2012,1,4,ian gallagher,1,250,1,57
2012,1,4,stephen womack,1,2,0,6
2012,1,4,priyanka srivastava,1,4,0,0
2012,1,4,john hutchinson,3,657,3,29
2012,1,4,polly dunbar,1,594,18,130
2012,1,4,diana appleyard,1,12,0,1
2012,1,4,helen loveless,3,2,2,7
2012,1,4,soudhriti bhanbani,1,8,0,2
2012,1,4,annabel venning,1,0,0,0
2012,1,4,helen weathers,1,0,0,0
2012,1,4,ian stafford,1,2,0,8
2012,1,4,andrew warshaw,1,3,0,4
2012,1,4,patrick collins,1,5,1,6
2012,1,4,angella johnson,1,0,0,0
2012,1,4,rebecca hardy,1,5,0,6
2012,1,4,neil craven,1,2,0,1
2012,1,4,amanda perthen,1,35,0,6
2012,1,4,pamela owen,2,69,5,17
2012,1,4,jeff prestridge,1,0,0,2
2012,1,4,james millbank,1,7,0,8
2012,1,4,soudhriti bhabani,1,4,0,0
2012,1,4,john greechan,2,9,0,7
2012,1,4,nichola jones,1,43,0,34
2012,1,4,anita bennett,1,137,3,80
2012,1,4,flic everett,1,26,0,11
2012,1,4,clare goldwin,1,37,1,18
2012,1,4,mark webster,1,1,0,3
2012,1,4,pavan. k. varma,1,1,0,0
2012,1,4,lord foster,1,16,1,8
2012,1,4,liz jones,1,8,0,9
2012,1,4,black dog,1,0,0,1
2012,1,4,alison smith-squire,1,0,0,0
2012,1,4,plyush srivastava,1,0,0,1
2012,1,4,janet street porter,1,1,0,1
2012,1,4,andy whelan,1,21,0,15
2012,1,4,phil gradwell,1,0,0,2
2012,1,4,peter scudamore,1,0,0,0
