year,month,week,name,articles,facebook,googleplus,twitter
2011,10,43,sportsmail reporter,201,4209,8,647
2011,10,43,this is money reporter,11,5,0,5
2011,10,43,nigel mansell,1,0,0,2
2011,10,43,rob cooper,19,1775,8,232
2011,10,43,wil longbottom,5,44,5,8
2011,10,43,emily allen,12,374,5,101
2011,10,43,lauren paxman,6,833,3,139
2011,10,43,jade watkins,7,431,1,54
2011,10,43,derek lawrenson,2,5,0,3
2011,10,43,simon cass,3,12,0,7
2011,10,43,claudia connell,1,2,0,0
2011,10,43,daily mail reporter,135,20453,125,1837
2011,10,43,sophie borland,5,280,1,72
2011,10,43,georgina littlejohn,9,507,6,77
2011,10,43,deborah arthurs,9,2290,12,312
2011,10,43,mark duell,15,1264,16,108
2011,10,43,anthony bond,4,792,5,67
2011,10,43,adam crafton,1,46,0,11
2011,10,43,sarah bull,29,3276,19,330
2011,10,43,edited by stephen womack,1,0,0,0
2011,10,43,martin domin,1,103,0,5
2011,10,43,york membery,1,1,0,2
2011,10,43,sarah fitzmaurice,14,369,13,60
2011,10,43,jan moir,3,219,1,20
2011,10,43,pugh,1,1,0,0
2011,10,43,gavin allen,3,1027,1,33
2011,10,43,dan ripley,2,14,0,3
2011,10,43,paul connolly,1,36,0,8
2011,10,43,geoff foster,2,0,0,1
2011,10,43,sam turner,4,1,0,3
2011,10,43,rob waugh,9,2036,39,282
2011,10,43,maysa rawi,5,1849,6,243
2011,10,43,nadia gilani,9,775,30,187
2011,10,43,ian ladyman,5,767,0,80
2011,10,43,jonathan mcevoy,2,65,0,9
2011,10,43,this is money reporters,4,5,0,0
2011,10,43,kirsty mccormack,9,265,4,71
2011,10,43,louise boyle,10,13522,10,475
2011,10,43,sadie whitelocks,11,363,3,118
2011,10,43,chris greenwood,3,64,0,19
2011,10,43,india sturgis,2,96,1,15
2011,10,43,mark webster,1,1,0,6
2011,10,43,ross clark,1,1,0,1
2011,10,43,philip duncan,1,29,0,11
2011,10,43,lawrence booth,3,53,1,15
2011,10,43,ian lyall,1,0,0,0
2011,10,43,proactive investors,1,0,0,0
2011,10,43,rebecca camber,2,105,0,9
2011,10,43,charles sale,2,0,0,1
2011,10,43,david gerges,2,35,20,7
2011,10,43,oliver pickup,3,82,0,20
2011,10,43,daisy dumas,11,4563,21,545
2011,10,43,fiona macrae,2,307,1,42
2011,10,43,peter campbell,2,7,0,3
2011,10,43,marcus barnes,1,9,1,2
2011,10,43,john greechan,3,76,0,7
2011,10,43,rick dewsbury,2,655,3,85
2011,10,43,graham smith,9,1563,2,130
2011,10,43,david gardner,2,133,2,13
2011,10,43,jessica satherley,6,1504,3,118
2011,10,43,chris wheeler,3,109,0,19
2011,10,43,hugo duncan,4,23,0,7
2011,10,43,matt barlow,4,228,0,29
2011,10,43,becky barrow,6,95,0,41
2011,10,43,stephen mcgowan,4,20,0,2
2011,10,43,ian drury,3,139,1,23
2011,10,43,lee boyce,5,14,0,23
2011,10,43,ted thornhill,4,251,0,16
2011,10,43,emily sheridan,11,684,8,127
2011,10,43,harry phibbs,2,32,0,2
2011,10,43,sophie forbes,11,181,4,27
2011,10,43,lucy waterlow,1,12,1,2
2011,10,43,daniel bates,7,2531,15,218
2011,10,43,valentina jovanovski,1,0,0,0
2011,10,43,anna hodgekiss,1,51,0,12
2011,10,43,laura schreffler,14,251,8,92
2011,10,43,james chapman,8,334,0,70
2011,10,43,richard littlejohn,2,91,1,21
2011,10,43,dominic king,5,232,0,40
2011,10,43,mac,4,67,0,6
2011,10,43,karl-ulrich khler,1,0,0,2
2011,10,43,nadia mendoza,10,726,6,101
2011,10,43,daily mail comment,2,22,0,4
2011,10,43,associated press,15,1711,19,167
2011,10,43,sara nelson,5,5437,29,385
2011,10,43,chloe lambert,1,113,0,16
2011,10,43,harry glass,7,10,0,4
2011,10,43,hannah roberts,5,239,3,36
2011,10,43,lisa buckingham,1,0,0,0
2011,10,43,claire bates,5,552,18,81
2011,10,43,dr robert lefever,3,1,1,2
2011,10,43,kirsty walker,3,48,0,8
2011,10,43,roy hattersley,1,33,0,2
2011,10,43,daniel miller,5,156,4,28
2011,10,43,brian darling,1,31,0,7
2011,10,43,daily mail reporters,1,15,0,2
2011,10,43,ben todd,4,787,5,48
2011,10,43,thomas fleming,1,10,1,1
2011,10,43,benji wilson,1,14,0,0
2011,10,43,emma reynolds,4,779,3,110
2011,10,43,angela dowden,1,19,1,17
2011,10,43,jack doyle,2,93,0,10
2011,10,43,abhijit pandya,3,13,0,5
2011,10,43,hugo gye,4,79,0,32
2011,10,43,mimi spencer,1,2,0,0
2011,10,43,john edwards,6,376,0,77
2011,10,43,travelmail reporter,3,43,0,29
2011,10,43,holly thomas,11,700,4,117
2011,10,43,jo craven,1,38,0,13
2011,10,43,neil sears,2,9,0,2
2011,10,43,rachel quigley,3,685,4,67
2011,10,43,adrian lowery,3,21,0,8
2011,10,43,alex singleton,1,3,2,4
2011,10,43,luke salkeld,4,18,0,1
2011,10,43,martin samuel,3,86,0,90
2011,10,43,tim shipman,1,3,0,0
2011,10,43,alanah eriksen,11,765,7,100
2011,10,43,keith gladdis,1,36,0,26
2011,10,43,andrea magrath,3,38,0,11
2011,10,43,john stevens,8,1379,9,107
2011,10,43,laurie whitwell,6,657,2,91
2011,10,43,daniel martin,5,221,0,56
2011,10,43,stuart husband,1,44,0,40
2011,10,43,kerry mcqueeney,10,1069,3,176
2011,10,43,lauren thompson,1,0,0,0
2011,10,43,graham otway,1,43,0,0
2011,10,43,craig brown,2,43,1,3
2011,10,43,rory knight bruce,1,133,0,6
2011,10,43,richard kay,2,71,0,15
2011,10,43,matt fortune,1,0,0,4
2011,10,43,inderdeep bains,1,0,0,0
2011,10,43,dan hyde,5,13,0,5
2011,10,43,ruth lythe,1,8,0,1
2011,10,43,dominic lawson,1,0,0,0
2011,10,43,mike larkin,9,202,4,34
2011,10,43,ephraim hardcastle,4,0,0,2
2011,10,43,max hastings,1,11,0,8
2011,10,43,neil moxley,4,38,0,17
2011,10,43,jason groves,4,438,1,157
2011,10,43,eleanor harding,2,64,2,9
2011,10,43,sam dunn,1,1,0,0
2011,10,43,jeff powell,1,11,0,4
2011,10,43,rupert steiner,2,1,0,0
2011,10,43,alex brummer,3,8,0,23
2011,10,43,colin fernandez,1,57,0,2
2011,10,43,peter jardine,3,27,0,10
2011,10,43,charlie wolf,1,6,0,2
2011,10,43,chris johnson,8,158,2,35
2011,10,43,jim hooley,1,52,0,1
2011,10,43,lindsay johns,1,13,0,0
2011,10,43,jenny coad,1,15,0,21
2011,10,43,james white,2,47,1,3
2011,10,43,rebecca english,3,124,0,17
2011,10,43,matt lawton,2,66,0,7
2011,10,43,melanie phillips,1,238,1,18
2011,10,43,richard shears,2,48,0,5
2011,10,43,sean poulter,5,1128,5,114
2011,10,43,chris foy,4,54,1,6
2011,10,43,jane wallace,1,4,0,1
2011,10,43,damien gayle,3,778,4,91
2011,10,43,leah hardy,1,510,5,38
2011,10,43,money mail,3,0,0,0
2011,10,43,michael walker,1,21,0,5
2011,10,43,travelmail,1,13,1,21
2011,10,43,tamara abraham,4,321,2,63
2011,10,43,janine self,1,0,0,1
2011,10,43,leon watson,4,220,2,15
2011,10,43,richard pendlebury,2,60,0,7
2011,10,43,joe ridge,2,46,0,26
2011,10,43,tamara cohen,3,207,2,58
2011,10,43,dominique jackson,1,1,0,2
2011,10,43,marianne power,1,70,2,10
2011,10,43,alex kay,3,465,1,40
2011,10,43,liz hull,2,9,5,0
2011,10,43,simon lambert,2,45,0,10
2011,10,43,rob davies,1,0,0,0
2011,10,43,lucy buckland,15,3757,17,255
2011,10,43,tara evans,2,2,0,4
2011,10,43,isla whitcroft,1,11,0,8
2011,10,43,linda blair,1,20,0,8
2011,10,43,laura stott,1,25,0,24
2011,10,43,claire ellicott,2,47,0,13
2011,10,43,andrew oxlade,1,18,0,0
2011,10,43,quentin letts,4,12,0,3
2011,10,43,meghan keneally,7,2462,4,142
2011,10,43,virginia ironside,1,37,0,10
2011,10,43,peter allen,3,91,1,13
2011,10,43,jenny hope,3,199,1,54
2011,10,43,liz jones,3,120,1,46
2011,10,43,elsa mcalonan,1,3,0,12
2011,10,43,christine smith,1,0,0,0
2011,10,43,stephen doughty,2,61,0,14
2011,10,43,leo spall,1,6,0,15
2011,10,43,amanda platell,1,35,0,8
2011,10,43,paul revoir,2,45,0,6
2011,10,43,laura williamson,5,137,0,24
