year,month,week,name,articles,facebook,googleplus,twitter
2012,5,22,anthony bond,14,1941,65,377
2012,5,22,helen loveless,4,12,1,6
2012,5,22,rob waugh,27,3281,126,430
2012,5,22,sportsmail reporter,199,5899,47,1591
2012,5,22,simon jones - the insider,2,33,0,5
2012,5,22,hannah rand,8,598,13,48
2012,5,22,charles sale,4,5,0,5
2012,5,22,anna hodgekiss,1,55,4,6
2012,5,22,jade watkins,8,270,4,45
2012,5,22,sara nathan,3,88,3,17
2012,5,22,nadia mendoza,5,287,5,41
2012,5,22,sarah fitzmaurice,16,358,22,224
2012,5,22,rebecca english,3,414,3,76
2012,5,22,eleanor harding,2,282,0,31
2012,5,22,leah simpson,10,208,12,78
2012,5,22,sami mokbel,5,1026,7,309
2012,5,22,sonali joshi,2,14,0,6
2012,5,22,mail today reporter,22,26,0,5
2012,5,22,rob freeman,1,0,0,0
2012,5,22,daily mail reporter,241,21093,667,2909
2012,5,22,john greechan,2,27,0,14
2012,5,22,chris hanlon,10,1247,19,307
2012,5,22,louise boyle,2,42,0,8
2012,5,22,rob wildman,2,2,0,1
2012,5,22,tim shipman,3,21,1,8
2012,5,22,paul newman,5,9,0,16
2012,5,22,soudhriti bhabani,2,7,0,0
2012,5,22,emily anne epstein,8,16423,36,447
2012,5,22,louise atkinson,1,0,1,0
2012,5,22,ajit vijaykumar,3,12,0,0
2012,5,22,colette fahy,12,398,10,101
2012,5,22,associated press,9,815,19,139
2012,5,22,iona kirby,17,2065,27,290
2012,5,22,kirsty mccormack,9,179,4,42
2012,5,22,kimberley dadds,13,560,13,148
2012,5,22,tammy hughes,8,337,4,53
2012,5,22,deborah arthurs,7,1356,15,153
2012,5,22,krishna kumar,1,3,0,0
2012,5,22,laura cox,7,372,7,69
2012,5,22,vikas kahol,1,0,0,1
2012,5,22,phil vinter,6,320,6,107
2012,5,22,sam turner,3,0,0,0
2012,5,22,damien gayle,2,14,1,0
2012,5,22,kerry mcqueeney,12,775,35,163
2012,5,22,craig brown,2,4,0,1
2012,5,22,simon cass,7,18,3,10
2012,5,22,emily sheridan,10,703,12,141
2012,5,22,john ashton,1,217,3,32
2012,5,22,nick enoch,6,2877,26,239
2012,5,22,nick fagge,1,5,0,1
2012,5,22,richard shears,3,120,3,31
2012,5,22,lindsay johns,1,17,0,9
2012,5,22,sudhanshu mishra,1,1,0,0
2012,5,22,mike larkin,15,642,17,1232
2012,5,22,rachel johnson,1,7,1,4
2012,5,22,dominic king,4,1024,2,146
2012,5,22,eddie wrenn,17,7182,102,667
2012,5,22,rebecca seales,1,724,1,42
2012,5,22,jeff powell,4,17,0,9
2012,5,22,nalini ravichandran,1,4,0,3
2012,5,22,lucy elkins,1,232,2,54
2012,5,22,james chapman,8,550,7,72
2012,5,22,snejana farberov,10,788,15,94
2012,5,22,daily mail comment,3,115,4,53
2012,5,22,vicki owen,1,11,0,0
2012,5,22,sean poulter,8,161,3,53
2012,5,22,sadie whitelocks,14,2814,33,407
2012,5,22,reuters reporter,3,82,1,11
2012,5,22,linda massarella,7,147,2,40
2012,5,22,harry glass,4,12,1,10
2012,5,22,laura schreffler,3,32,1,5
2012,5,22,rachel quigley,3,1147,1,19
2012,5,22,colin young,5,178,0,20
2012,5,22,becky barrow,4,17,3,21
2012,5,22,amy oliver,14,1057,17,152
2012,5,22,richard kay,4,48,2,25
2012,5,22,kirsty walker,5,41,0,19
2012,5,22,christine show,6,326,5,35
2012,5,22,phil duncan,1,49,0,19
2012,5,22,sara malm,10,1333,11,204
2012,5,22,rob preece,11,1262,57,310
2012,5,22,aislin taylor,13,435,9,43
2012,5,22,neil ashton,4,341,0,132
2012,5,22,dominic sandbrook,1,4,0,3
2012,5,22,rupert steiner,8,1,0,1
2012,5,22,sarah ewing,1,11,2,11
2012,5,22,peta bee,1,2,0,2
2012,5,22,bhuvan bagga,1,0,0,0
