year,month,week,name,articles,facebook,googleplus,twitter
2011,6,24,sportsmail reporter,150,4778,1,470
2011,6,24,daily mail reporter,462,61476,46,4884
2011,6,24,matt lawton,2,210,0,11
2011,6,24,derek lawrenson,3,10,0,2
2011,6,24,rebecca english,3,204,1,36
2011,6,24,sarah bull,11,1034,0,110
2011,6,24,mac,2,4,0,0
2011,6,24,marcus townend,1,0,0,0
2011,6,24,james tozer,4,684,0,66
2011,6,24,chris brooke,3,315,1,29
2011,6,24,bryan cameron,1,0,0,0
2011,6,24,jacqui goddard,1,20,0,0
2011,6,24,janine self,4,175,0,23
2011,6,24,liz thomas,4,621,0,48
2011,6,24,roger baird,2,1,0,1
2011,6,24,ross clark,1,0,0,0
2011,6,24,rachel quigley,11,1146,2,132
2011,6,24,kate loveys,2,69,0,11
2011,6,24,bel mooney,2,0,0,2
2011,6,24,daily mail,2,16,0,6
2011,6,24,simon jones - the insider,2,76,0,8
2011,6,24,charlotte dovey,1,496,0,37
2011,6,24,david gardner,3,280,0,11
2011,6,24,sam greenhill,3,139,0,58
2011,6,24,claire coleman,1,136,0,45
2011,6,24,alan fraser,2,14,0,3
2011,6,24,james allen,5,91,1,40
2011,6,24,claire ellicott,3,739,0,241
2011,6,24,rebecca camber,3,149,0,10
2011,6,24,richard hartley-parkinson,1,0,2,0
2011,6,24,rob davies,7,34,0,12
2011,6,24,james slack,3,579,0,34
2011,6,24,leanne warwick,1,23,0,3
2011,6,24,manfreda cavazza,3,1,0,3
2011,6,24,peter jardine,2,18,0,2
2011,6,24,ian ladyman,3,974,0,82
2011,6,24,sara nathan,5,1009,0,130
2011,6,24,ruth sunderland,6,25,0,27
2011,6,24,sadie whitelocks,4,184,1,29
2011,6,24,jeff powell,4,90,0,30
2011,6,24,debbie emery,8,599,0,94
2011,6,24,this is money,30,2,0,0
2011,6,24,helen loveless,2,0,0,0
2011,6,24,ed monk,2,0,0,0
2011,6,24,ian lyall,2,0,0,4
2011,6,24,stephen womack,5,2,0,18
2011,6,24,reuters,5,1,0,0
2011,6,24,jo thornhill,2,0,0,0
2011,6,24,becky barrow,4,17,0,15
2011,6,24,simon cass,2,20,0,17
2011,6,24,richard dyson,4,2,0,2
2011,6,24,martyn cox,1,8,0,0
2011,6,24,jack doyle,1,96,0,7
2011,6,24,carol davis,1,36,0,4
2011,6,24,harry phibbs,3,5,0,8
2011,6,24,paul thompson,4,1042,1,170
2011,6,24,penny marshall,1,415,1,37
2011,6,24,deborah arthurs,2,2777,9,322
2011,6,24,vanessa kimbell,1,0,0,0
2011,6,24,sue lawley,1,2,0,1
2011,6,24,craig brown,1,6,0,2
2011,6,24,eliza scarborough,3,75,0,18
2011,6,24,louise eccles,2,70,0,11
2011,6,24,richard kay,1,14,0,0
2011,6,24,alex brummer,10,15,0,14
2011,6,24,sophie borland,5,255,0,76
2011,6,24,andrew pierce,2,4,0,0
2011,6,24,nigel colborn,1,0,0,0
2011,6,24,tim shipman,3,84,0,24
2011,6,24,chris wheeler,3,671,0,49
2011,6,24,hugo duncan,5,30,0,14
2011,6,24,tamara abraham,11,360,0,84
2011,6,24,alex kay,1,6,0,2
2011,6,24,jaya narain,3,236,0,39
2011,6,24,colin young,5,134,0,35
2011,6,24,rebecca hardy,1,61,0,12
2011,6,24,jody thompson,13,4402,1,240
2011,6,24,anna hodgekiss,1,8,0,1
2011,6,24,katie silver,1,440,0,7
2011,6,24,sarah fitzmaurice,11,693,0,101
2011,6,24,geoff foster,7,7,0,19
2011,6,24,vince graff,1,69,0,11
2011,6,24,james chapman,1,83,0,4
2011,6,24,travelmail reporter,1,26,0,2
2011,6,24,jenny stocks,1,131,0,21
2011,6,24,chris johnson,3,2343,0,326
2011,6,24,rachel ellis,1,15,0,3
2011,6,24,jonathan margolis,1,22,0,22
2011,6,24,luke benedict,1,14,0,1
2011,6,24,roderick gilchrist,1,6,0,8
2011,6,24,neil wilson,4,27,0,4
2011,6,24,emily allen,3,117,3,6
2011,6,24,luke salkeld,3,270,0,33
