year,month,week,name,articles,facebook,googleplus,twitter
2012,5,22,Associated Press,44,5370,139,1572
2012,5,22,Martin Robbins,2,407,37,166
2012,5,22,Ben Quinn,5,1529,43,565
2012,5,22,David Lengel,2,4,0,11
2012,5,22,Nicholas Watt,16,1198,62,1368
2012,5,22,Steve Busfield,4,6,0,17
2012,5,22,agencies,38,2052,82,1654
2012,5,22,Damian Carrington,4,747,38,516
2012,5,22,Richard Brooks,1,0,0,0
2012,5,22,David McHattie,1,4,0,4
2012,5,22,Ewen MacAskill,5,397,18,285
2012,5,22,Simon Rogers,12,2019,115,2010
2012,5,22,Jonathan Glennie,1,241,4,113
2012,5,22,Keith Stuart,6,17,0,239
2012,5,22,Philip Hensher,1,153,1,69
2012,5,22,Mark Sweney,18,439,8,508
2012,5,22,Press Association,131,2208,80,2633
2012,5,22,Tom Midlane,1,86,2,93
2012,5,22,Roy Greenslade,26,180,19,636
2012,5,22,Steve Boxer,1,16,1,53
2012,5,22,Alison Clark-Jenkins,1,7,0,41
2012,5,22,Adam Gabbatt,6,1941,57,427
2012,5,22,Charles Arthur,16,1211,263,3641
2012,5,22,Jessica Reed,1,329,4,36
2012,5,22,Alex Healey,3,961,5,101
2012,5,22,Phil Maynard,1,329,4,36
2012,5,22,Simon Antrobus,1,80,0,33
2012,5,22,Jodie Collins,1,65,2,53
2012,5,22,Tom Lutz,5,322,8,219
2012,5,22,Dick Vinegar,1,7,3,18
2012,5,22,Andrew Sparrow,16,704,39,1033
2012,5,22,GrrlScientist,18,59,37,259
2012,5,22,TheBookThief,1,1,0,15
2012,5,22,Tania Branigan,7,420,37,384
2012,5,22,Adam Boult,8,21,1,98
2012,5,22,Corrections,7,1,0,6
2012,5,22,Patrick Wintour,13,422,42,874
2012,5,22,Giles Tremlett,5,331,16,259
2012,5,22,Bernard Harcourt,1,990,14,96
2012,5,22,Monkey,9,41,1,226
2012,5,22,Alex Thomson,1,10,0,5
2012,5,22,Gareth Morris,1,2,0,27
2012,5,22,Stuart Dredge,10,190,7,668
2012,5,22,Shiv Malik,5,1564,36,1269
2012,5,22,Javier Ruiz,1,5,3,7
2012,5,22,Huw Lewis,1,2,0,24
2012,5,22,Rumer,6,123,3,138
2012,5,22,Roz Kaveney,2,772,10,244
2012,5,22,Richard Butchins,1,126,2,40
2012,5,22,Laurence Topham,1,126,2,40
2012,5,22,Bella Mackie,5,1,0,26
2012,5,22,Joseph Shuldiner,3,755,6,94
2012,5,22,Mark Tran,3,105,6,77
2012,5,22,Andrew Pulver,8,335,9,130
2012,5,22,Joe Jervis,6,0,0,0
2012,5,22,Kate Hodge,8,7,3,79
2012,5,22,Remi Adekoya,1,98,4,35
2012,5,22,Invisible Woman,2,68,0,50
2012,5,22,Paolo Bandini,2,160,4,61
2012,5,22,Xan Brooks,14,497,12,238
2012,5,22,Peter Bradshaw,25,1574,44,632
2012,5,22,Catherine Shoard,10,699,18,297
2012,5,22,Elliot Smith,7,407,10,139
2012,5,22,Henry Barnes,10,527,10,180
2012,5,22,Matthew Appleby,1,10,0,16
2012,5,22,Simon Neville,8,350,14,330
2012,5,22,Erin Hale,3,729,17,233
2012,5,22,Alan Connor,2,23,3,53
2012,5,22,Guardian music,2,404,3,46
2012,5,22,Mark Say,1,0,0,7
2012,5,22,Harriet Sherwood,3,1314,32,334
2012,5,22,Stuart Heritage,8,1499,22,409
2012,5,22,Mind infoline adviser,1,113,0,19
2012,5,22,Katy Murrells,1,63,4,50
2012,5,22,Joanne O'Connell,1,37,2,32
