year,month,week,name,articles,facebook,googleplus,twitter
2012,5,20,Paul Chronnell,1,2,0,16
2012,5,20,Associated Press,50,6903,168,1874
2012,5,20,Sarah Hughes,2,31,2,35
2012,5,20,Toby Manhire,1,129,4,66
2012,5,20,Staff,12,1491,81,440
2012,5,20,agencies,26,1570,116,1190
2012,5,20,Simon Rogers,11,280,48,669
2012,5,20,Richard Kozul-Wright,1,27,2,23
2012,5,20,Richard Adams,6,316,8,307
2012,5,20,David Bean,1,0,0,10
2012,5,20,Martin Wainwright,11,316,11,500
2012,5,20,Tom Bryant,1,22,0,50
2012,5,20,Niall McVeigh,1,22,0,50
2012,5,20,Nancy Groves,1,11,0,10
2012,5,20,Charles Arthur,20,1857,263,2354
2012,5,20,Hunter Felt,3,8,0,22
2012,5,20,GrrlScientist,19,242,60,379
2012,5,20,lilybelle,1,0,0,4
2012,5,20,Ben Wilkinson,1,40,3,113
2012,5,20,Sonja Bredgaard,1,40,3,113
2012,5,20,Sue Blackmore,1,34,7,61
2012,5,20,John Dugdale,1,17,0,29
2012,5,20,Bruno Bernard,1,3161,18,59
2012,5,20,Press Association,94,5251,67,2408
2012,5,20,Ratna Lachman,1,28,1,24
2012,5,20,Hugh Stephenson,1,1,0,0
2012,5,20,Kate McCann,4,15,0,56
2012,5,20,Liam Kelly,3,17,0,72
2012,5,20,Barry Glendenning,4,168,2,94
2012,5,20,Phil Maynard,6,57,2,57
2012,5,20,Andy Gallagher,6,206,3,93
2012,5,20,Nick Spencer,1,26,4,39
2012,5,20,Ian Traynor,10,1272,57,495
2012,5,20,Jill Treanor,12,672,34,612
2012,5,20,Paolo Bandini,1,76,0,38
2012,5,20,Sam Jordison,4,334,7,212
2012,5,20,Stuart Dredge,11,214,17,727
2012,5,20,Tony Paley,5,2,0,31
2012,5,20,Chris Cook,9,13,4,64
2012,5,20,Lawrence Donegan,1,18,2,35
2012,5,20,Caroline,3,0,0,5
2012,5,20,Grace,3,0,0,5
2012,5,20,aged 3,3,0,0,5
2012,5,20,Bernadette Hyland,2,42,3,75
2012,5,20,Terry Macalister,5,219,12,248
2012,5,20,Michael White,9,75,2,171
2012,5,20,George Hall,2,184,2,42
2012,5,20,Danny Weizmann,1,158,5,62
2012,5,20,Tom Holland,1,26,3,32
2012,5,20,Ed Howker,1,71,4,74
2012,5,20,Alexandra Topping,3,224,11,230
2012,5,20,Jonathan Jones,8,722,20,337
2012,5,20,Julia Eccleshare,1,26,0,30
2012,5,20,Denis MacShane,1,29,0,43
2012,5,20,Graham Parker,3,6,0,37
2012,5,20,Joe Prince-Wright,1,3,0,11
2012,5,20,Matt Trueman,5,106,6,81
2012,5,20,Severin Carrell,4,800,8,292
2012,5,20,Scotl,4,800,8,292
2012,5,20,Nils Pratley,8,33,6,123
2012,5,20,Sid Lowe,2,40,1,44
2012,5,20,Open thread,5,240,7,137
2012,5,20,Michael Cox,1,49,0,32
2012,5,20,Ian Sample,3,1347,51,295
2012,5,20,Maev Kennedy,7,1035,27,303
2012,5,20,Jon Henley,2,138,0,41
2012,5,20,Eric Allison,2,67,1,72
2012,5,20,Linda Woodhead,1,173,1,43
2012,5,20,roro_loves_books,1,38,0,9
2012,5,20,Chris Jenkins,1,82,2,46
2012,5,20,Caroline Sullivan,4,21,0,36
2012,5,20,Graham Cull,1,1,0,16
2012,5,20,Frances Spalding,2,87,3,53
2012,5,20,Will Hayler,14,10,0,92
2012,5,20,Tom Service,2,227,7,66
2012,5,20,Kieran Yates,2,124,4,47
2012,5,20,Maria Margaronis,1,182,6,38
2012,5,20,Julia Kollewe,7,539,26,394
2012,5,20,Rachel Whitehead,1,313,4,112
2012,5,20,Dan Milmo,12,767,15,745
2012,5,20,Juliette Jowit,7,495,10,697
2012,5,20,Juliette Garside,11,417,47,885
2012,5,20,Corrections,6,0,0,9
2012,5,20,Presented by James Richardson,2,18,1,22
2012,5,20,produced by Ben Green,2,18,1,22
2012,5,20,Tom Kington,5,4222,22,302
2012,5,20,Carol Rumens,1,20,0,29
2012,5,20,Marc Abrahams,1,88,1,51
2012,5,20,Brian Braiker,6,476,19,299
2012,5,20,Adam Boult,6,174,3,102
2012,5,20,Philip Oltermann,1,26,2,10
2012,5,20,Harriet Sherwood,8,1793,29,348
2012,5,20,David Graeber,1,502,16,143
2012,5,20,Vatican City,1,1,2,22
2012,5,20,Miriam Elder,6,461,12,223
2012,5,20,Andy Hunter,6,195,4,161
2012,5,20,Don Flynn,1,6,0,23
2012,5,20,Interviews by Dale Berning,1,13,0,23
2012,5,20,Adam Gabbatt,8,4337,62,939
2012,5,20,Ewen MacAskill,11,3865,83,940
2012,5,20,Jess Cartner-Morley,5,46,6,142
2012,5,20,Owen Bowcott,8,311,7,361
2012,5,20,Ros Asquith,1,6,0,11
2012,5,20,Michael Billington,6,126,3,86
2012,5,20,Dan Gillmor,1,11,5,36
2012,5,20,Sanjoy Roy,2,48,0,19
2012,5,20,Suzanne Goldenberg,4,606,33,380
2012,5,20,John Fordham,4,9,0,15
2012,5,20,Hélène Mulholland,7,335,11,470
2012,5,20,political reporter,5,275,7,343
2012,5,20,Andrew Clements,4,78,6,51
2012,5,20,Jonathan Watts,4,334,24,359
2012,5,20,Nicholas Watt,1,59,2,80
2012,5,20,Monica Mark,2,219,20,190
2012,5,20,Lagos,1,213,20,173
2012,5,20,Ed Pilkington,6,1913,48,489
2012,5,20,Simon Bowers,1,106,6,62
2012,5,20,Simon Burnton,5,178,10,409
2012,5,20,Paul Doyle at Upton Park,1,32,0,24
2012,5,20,Valerie Hannah,1,24,2,25
2012,5,20,Giles Tremlett,12,2565,82,892
2012,5,20,Damian Carrington,4,1513,38,498
