year,month,week,name,articles,facebook,googleplus,twitter
2012,6,24,Graham Parker,6,436,30,162
2012,6,24,David Lengel,2,7,0,18
2012,6,24,Keith Stuart,17,301,33,1869
2012,6,24,Steve Busfield,5,66,2,27
2012,6,24,AP,2,3,0,11
2012,6,24,Oliver Thring,1,38,2,52
2012,6,24,Agencies,7,817,16,555
2012,6,24,Islamabad,1,496,9,289
2012,6,24,Esther Addley,2,38,0,42
2012,6,24,Peter Walker,3,321,11,234
2012,6,24,Conal Urquhart,6,424,18,524
2012,6,24,agencies,19,1307,59,1263
2012,6,24,Ambrose Heath,1,2,0,7
2012,6,24,Alan Cleaver,1,12,0,31
2012,6,24,Neil Clark,1,15,2,29
2012,6,24,Press Association,146,3923,91,3590
2012,6,24,Tom Palmer,1,19,2,54
2012,6,24,Evan Fanning,1,29,1,23
2012,6,24,Jacob Steinberg,6,226,10,245
2012,6,24,Associated Press,54,3111,131,2378
2012,6,24,Polly Higgins,1,84,5,58
2012,6,24,Roz Kaveney,1,12,1,11
2012,6,24,Matthew Fell,1,1,0,24
2012,6,24,Nick Pearce,1,1,0,24
2012,6,24,Andrew Sparrow,3,1,0,14
2012,6,24,Guardian readers,10,91,5,189
2012,6,24,Caspar Llewellyn Smith,2,893,14,164
2012,6,24,Tjala,2,1,0,12
2012,6,24,Bjørn Lomborg,1,36,2,85
2012,6,24,Oliver Laughl,1,456,4,108
2012,6,24,,6,2177,32,868
2012,6,24,Phil Maynard,1,456,4,108
2012,6,24,James Richardson,5,3838,49,454
2012,6,24,Damn Fine Media,7,4043,64,498
2012,6,24,Ron Singer,1,68,3,37
2012,6,24,Adam Boult,6,50,2,116
2012,6,24,Corrections,7,178,1,12
2012,6,24,Kate McCann,3,6,0,90
2012,6,24,Rajeev Syal,6,1326,16,406
2012,6,24,Liam Kelly,3,34,0,86
2012,6,24,Simon Burnton,4,66,3,64
2012,6,24,Charles Arthur,7,119,85,1015
2012,6,24,Alex Duval Smith,1,47,1,27
2012,6,24,Staff,7,118,3,247
2012,6,24,Michael Cragg,4,612,3,140
2012,6,24,<a href="https://twitter.com/#!/jquixano" title="">Jordi Quixano</a>,2,13,0,41
2012,6,24,<a href="http://deportes.elpais.com/" title="">El País</a>,2,13,0,41
2012,6,24,<a href="https://twitter.com/#!/jquixano" title=""><em>Jordi Quixano</em></a><em>,1,102,7,51
2012,6,24,</em><a href="http://deportes.elpais.com/" title=""><em>El País</em></a>,1,102,7,51
2012,6,24,Damian Carrington,5,749,46,653
2012,6,24,Carol Rumens,1,14,2,21
2012,6,24,Harriet Sherwood,8,2128,45,877
2012,6,24,Ben Myers,1,65,5,98
2012,6,24,Mark Vernon,1,29,3,22
2012,6,24,Tom Service,2,137,5,69
2012,6,24,Jonathan Haynes,1,6490,76,537
2012,6,24,Chris Cook,8,105,0,81
2012,6,24,Michael Billington,4,234,4,69
2012,6,24,John Harris,5,984,23,535
2012,6,24,Jessica Shepherd,1,79,2,117
2012,6,24,Bob Holman,1,650,7,85
2012,6,24,<a href="http://www.irinnews.org/" title="">IRIN</a>,1,4,0,11
2012,6,24,part of the Guardian development network,1,4,0,11
2012,6,24,Michele Hanson,1,27,2,18
2012,6,24,Andrew Clements,4,48,1,75
2012,6,24,Simon Tisdall,1,73,2,34
2012,6,24,Charlie Skelton,2,2445,55,356
2012,6,24,Josie Le Blond,2,798,25,243
2012,6,24,Magdi Abdelhadi,1,53,0,17
2012,6,24,Vítor Hugo Alvarenga,1,6,0,24
2012,6,24,<a href="http://www.maisfutebol.iol.pt/" title="">Maisfutebol </a>,1,6,0,24
2012,6,24,Roy Greenslade,13,104,10,463
2012,6,24,Mark Lawson,2,30,3,37
2012,6,24,Sarah Hughes,1,18,2,16
2012,6,24,Sarah Boseley,2,665,30,280
2012,6,24,<a href="https://twitter.com/#!/AlexHoliga" title="">Aleksandar Holiga</a>,4,149,4,92
2012,6,24,<a href="http://euro2012.tportal.hr">Tportal.hr</a>,3,67,0,41
2012,6,24,Spartacus,1,1,0,8
2012,6,24,Mark Pinder,1,4,0,24
2012,6,24,Alan Sykes,2,65,1,107
2012,6,24,Hunter Felt,3,22,0,16
2012,6,24,Angelique Chrisafis,6,215,18,228
2012,6,24,Hugh Stephenson,1,0,0,0
2012,6,24,Leander Schaerlaeckens,1,15,2,11
2012,6,24,Louise Taylor,6,195,9,376
2012,6,24,Rory Carroll,9,494,20,207
2012,6,24,Dean Baker,1,99,0,66
2012,6,24,David Smith,8,1101,28,532
2012,6,24,Michael Carlson,1,115,4,44
2012,6,24,Susanna Rustin,2,39,2,77
2012,6,24,Wisconin,1,48,4,16
2012,6,24,Naomi Wolf,2,127,3,67
2012,6,24,Marc Abrahams,1,16,0,16
2012,6,24,George Hall,3,13,0,42
2012,6,24,Severin Carrell,16,628,13,499
2012,6,24,Scotl,14,488,4,427
2012,6,24,Terry Macalister,4,341,34,389
2012,6,24,Justin McCurry,3,82,3,91
2012,6,24,Judith Mackrell,5,580,2,102
2012,6,24,Jamie Jackson,1,2,0,17
2012,6,24,Lyn Gardner,4,152,1,38
2012,6,24,Peter Herbert,1,29,1,34
2012,6,24,Donald McRae,1,46,4,54
2012,6,24,Solomon Hughes,1,1081,4,102
2012,6,24,Giles Tremlett,11,4331,148,2401
2012,6,24,Simon Parkin,3,50,9,182
2012,6,24,Stuart O'Connor,5,50,1,498
2012,6,24,Maev Kennedy,4,4065,61,416
2012,6,24,Amanda Holpuch,4,439,16,103
2012,6,24,Caroline Davies,7,280,17,161
2012,6,24,Will Hayler,18,52,0,128
2012,6,24,Brian Braiker,6,227,11,369
2012,6,24,David Hytner,14,377,16,444
2012,6,24,Jon Boone,6,569,15,272
2012,6,24,Wisconsin,4,284,8,72
2012,6,24,Lewis Smith,1,1112,36,298
2012,6,24,Simon Goodley,7,47,3,129
2012,6,24,Steven Morris,2,26,0,59
2012,6,24,Chris Stephen,3,515,14,246
2012,6,24,Valerie Hannah,1,6,2,16
2012,6,24,John Gardner,1,29,0,3
2012,6,24,Stuart Jeffries,2,132,5,90
2012,6,24,Dominic Rushe,10,203,45,656
2012,6,24,Jonathan Wolff,1,10,2,24
2012,6,24,Michael Hann,2,123,13,104
2012,6,24,Monica Mark,4,169,9,167
2012,6,24,Tom Kington,5,878,38,309
2012,6,24,Tom Clark,2,75,4,71
2012,6,24,Janet Murray,1,6,0,54
2012,6,24,Duncan Campbell,1,101,11,268
2012,6,24,Interviews by Ben Child,1,18,1,19
2012,6,24,Will Hayler at Leicester,1,1,0,4
2012,6,24,Kim Willsher,3,70,8,66
2012,6,24,Michael Rosen,1,139,1,59
2012,6,24,Ian Traynor,5,1637,67,1182
2012,6,24,Peter Scott,1,35,2,32
2012,6,24,Kevin Mitchell at Rol,12,81,9,126
2012,6,24,Garros,14,151,11,153
2012,6,24,Andy Wilson,5,8,0,35
2012,6,24,Martin Wainwright,9,94,18,313
2012,6,24,Harry J Enten,4,58,2,89
2012,6,24,Joanna Moorhead,1,240,6,44
2012,6,24,Stephen Burgen,1,97,8,45
2012,6,24,Ros Asquith,1,5,2,16
2012,6,24,Ben Jennings,1,21,0,10
2012,6,24,Abdel-Rahman Hussein,3,76,12,74
2012,6,24,Katie Rogers,4,193,15,184
2012,6,24,Fran Abrams,1,140,5,266
2012,6,24,Andrew Blackwell,1,36,0,61
2012,6,24,Andrew Mueller,4,35,1,27
2012,6,24,Hannah Verdier,1,0,0,6
2012,6,24,Jonathan Wright,3,4,0,29
2012,6,24,Gwilym Mumford,2,3,0,14
2012,6,24,Sam Richards,4,117,0,50
2012,6,24,Julia Raeside,3,14,0,22
2012,6,24,Nabila Ramdani,2,900,22,156
2012,6,24,Emine Saner,1,24,2,57
2012,6,24,Laura Barnett,1,57,0,31
2012,6,24,Hadley Freeman,2,93,3,54
2012,6,24,Homa Khaleeli,1,267,8,56
2012,6,24,Priya Elan,1,38,0,42
2012,6,24,Lawrence Donegan,2,6,0,35
2012,6,24,George Monbiot,2,904,26,643
2012,6,24,Bill McKibben for <a href="http://www.tomdispatch.com/archive/175549/">TomDispatch</a>,1,143,12,137
2012,6,24,part of the <a href="http://www.guardian.co.uk/commentisfree/series/guardian-comment-network">Guardian Comment Network</a>,1,143,12,137
2012,6,24,Stella Sims,1,24,0,45
2012,6,24,Pankaj Mishra,1,753,17,222
2012,6,24,Editorial,20,3556,50,976
2012,6,24,Richard Luscombe,2,278,7,158
2012,6,24,Steve Bell,6,92,3,87
2012,6,24,Ed Pilkington,4,302,9,100
2012,6,24,Polly Toynbee,1,83,0,115
2012,6,24,Andy Bull,4,33,1,38
2012,6,24,Ha-Joon Chang,1,2660,68,524
2012,6,24,Ryan Devereaux,6,3792,40,575
2012,6,24,Richard Adams,5,425,7,221
2012,6,24,Shiv Malik,7,30053,362,9676
2012,6,24,Andy Hunter,9,959,8,531
2012,6,24,Tim Jonze,2,165,4,126
2012,6,24,Hugh Muir,5,10,1,89
2012,6,24,Suzanne Goldenberg,3,272,20,284
2012,6,24,Jon Butterworth,2,30,16,48
2012,6,24,Kevin McCarra,5,53,5,68
2012,6,24,Ana Marie Cox,2,3,1,29
2012,6,24,Henry McDonald,2,64,0,43
2012,6,24,John Crace,5,60,4,179
2012,6,24,Sam Jones,3,290,4,235
2012,6,24,Alexandra Topping,10,1420,47,896
2012,6,24,John Plunkett,1,76,1,73
2012,6,24,Steve Boxer,5,144,32,582
2012,6,24,Colin Horgan,3,29,0,17
2012,6,24,Paul Malone,1,98,1,23
2012,6,24,Ian Sample,3,658,25,235
2012,6,24,Anne Czernik,2,91,2,92
2012,6,24,Debbie&nbsp;Bogard,1,15,2,22
2012,6,24,Catherine Des Forges,1,49,0,44
2012,6,24,dax,2,3,0,20
2012,6,24,Mattia Cabitza,2,172,2,116
2012,6,24,Alexis Petridis,2,187,11,109
2012,6,24,Scott Murray,7,177,11,208
2012,6,24,Tim Cooper,1,19,0,18
2012,6,24,Josh Halliday,13,1639,138,2085
2012,6,24,Umar Khan,1,18,1,29
2012,6,24,Lauren Razavi,2,142,1,77
2012,6,24,Constanze Letsch,2,457,11,97
2012,6,24,Imogen Russell Williams,1,4,3,13
2012,6,24,Cathi Unsworth,1,7,0,18
2012,6,24,Saikou Jammeh,1,67,1,37
2012,6,24,James Ball,4,164,14,288
2012,6,24,Daniel Bettridge,1,22,0,14
2012,6,24,Jason Burke,3,119,10,100
2012,6,24,Simon Rogers,1,68,10,84
2012,6,24,James Macintyre,1,307,8,141
2012,6,24,Giovanni Seri,1,14,2,30
2012,6,24,<a href="http://www.sofoot.com/" title="">So Foot</a>,1,14,2,30
2012,6,24,Rob Bagchi,2,91,1,54
2012,6,24,Amitav Ghosh,1,67,2,26
2012,6,24,James Legge,1,380,10,61
