year,month,week,name,articles,facebook,googleplus,twitter
2011,11,46,Hannah Godfrey,2,1281,17,202
2011,11,46,Polly Samson,1,42,0,53
2011,11,46,Owen Gibson,12,407,3,230
2011,11,46,Lisa Allardice,1,1,0,9
2011,11,46,Presented by Alok Jha,2,75,8,48
2011,11,46,produced by Jason Phipps,3,109,8,68
2011,11,46,Audrey Niffenegger,1,55,2,74
2011,11,46,Hisham Matar,1,50,0,9
2011,11,46,Margaret Drabble,1,32,0,62
2011,11,46,Terry Macalister,3,120,0,113
2011,11,46,Rachel Cusk,2,37,1,30
2011,11,46,Julia Kollewe,6,140,7,204
2011,11,46,Mohsin Hamid,1,156,5,49
2011,11,46,Helen Simpson,1,24,0,17
2011,11,46,Chimamanda Ngozi Adichie,1,298,2,96
2011,11,46,Margaret Atwood,1,227,2,64
2011,11,46,Helena Smith,8,313,9,225
2011,11,46,William Trevor,1,99,1,35
2011,11,46,Jonny Weeks,2,17,0,39
2011,11,46,Agencies,13,645,0,148
2011,11,46,Steve Busfield,4,6544,1,116
2011,11,46,Associated Press,59,6770,89,1623
2011,11,46,Reuters,40,3444,49,1092
2011,11,46,Tania Branigan,6,1268,22,357
2011,11,46,Katie Smith,1,15,1,46
2011,11,46,Charles Arthur,15,2219,158,3213
2011,11,46,Dan Collyns,1,54,0,31
2011,11,46,Claire Cunningham,1,21,0,16
2011,11,46,Andy Wilson,8,37,0,64
2011,11,46,Press Association,95,3790,29,1968
2011,11,46,Mark Sweney,28,3105,15,1378
2011,11,46,Mark Say,5,5,0,31
2011,11,46,Alexa Clay,1,66,6,80
2011,11,46,Olivia Khalil,1,66,6,80
2011,11,46,,5,314,6,145
2011,11,46,Erin Weed,1,66,6,80
2011,11,46,Alan Gardner,3,43,1,101
2011,11,46,Ian McCourt,1,22,1,64
2011,11,46,Josh Halliday,24,1298,65,2066
2011,11,46,Martin Ferguson,1,6,1,13
2011,11,46,Jacob Steinberg,2,23,1,35
2011,11,46,Justin Griggs,1,0,0,0
2011,11,46,Kate Murray,1,10,0,8
2011,11,46,agencies,30,4906,39,1852
2011,11,46,John Plunkett,1,40,1,34
2011,11,46,Madeleine Bunting,2,757,13,127
2011,11,46,Andy Gallagher,4,332,3,100
2011,11,46,Dick Vinegar,1,3,0,15
2011,11,46,Pompom Ellie,1,1,0,11
2011,11,46,Mike Gershon,1,26,0,4
2011,11,46,Hilary Osborne,4,195,3,211
2011,11,46,Roy Greenslade,21,199,11,553
2011,11,46,Julian Borger,8,1648,23,706
2011,11,46,Martin Wainwright,19,718,5,562
2011,11,46,Jane Perrone,2,22,1,33
2011,11,46,Helen Stalker,1,24,0,44
2011,11,46,Dan Sabbagh,8,708,16,430
2011,11,46,Jane Dudman,3,6,0,14
2011,11,46,Zurich,6,0,0,0
2011,11,46,Nick Fletcher,26,23,1,103
2011,11,46,Bella Mackie,6,194,7,150
