year,month,week,name,articles,facebook,googleplus,twitter
2012,1,52,Paul Laity,1,34,1,24
2012,1,52,Martin Wainwright,5,136,7,178
2012,1,52,Sean Ingle,1,37,0,18
2012,1,52,Barry Glendenning,3,88,1,163
2012,1,52,James Richardson,1,37,0,18
2012,1,52,Noah Payne-Frank,4,235,5,78
2012,1,52,Nicholas Watt,10,321,1,532
2012,1,52,Presented by Alok Jha,1,29,2,46
2012,1,52,produced by Jason Phipps,2,44,2,62
2012,1,52,Phillip Inman,1,6710,37,711
2012,1,52,Patrick Collinson,2,15,0,58
2012,1,52,Rebecca Smithers,3,226,3,65
2012,1,52,Steve Busfield,2,15,0,6
2012,1,52,AP,1,7,0,1
2012,1,52,Staff,20,1313,7,673
2012,1,52,agencies,37,2883,37,1577
2012,1,52,Calestous Juma,1,98,3,48
2012,1,52,GrrlScientist,15,156,31,278
2012,1,52,Sam Jordison,1,1,0,6
2012,1,52,David Barnett,1,20,0,15
2012,1,52,Simon Jeffery,2,198,0,47
2012,1,52,Mary Hennock,3,425,11,305
2012,1,52,Will Hayler,9,5,0,52
2012,1,52,Greg Wood,5,36,2,62
2012,1,52,Tony Paley,2,0,0,11
2012,1,52,Stephen Isaac-Wilson,1,38,2,42
2012,1,52,Allegra Stratton,4,108,0,194
2012,1,52,Associated Press,43,1882,46,1155
2012,1,52,Reuters,47,1370,24,956
2012,1,52,Nick Hopkins,4,244,7,294
2012,1,52,Oliver Laughland,1,631,22,167
2012,1,52,Andy Gallagher,2,635,22,178
2012,1,52,Richard Sprenger,1,631,22,167
2012,1,52,Paolo Bandini,4,26,0,143
2012,1,52,Press Association,94,3415,35,2430
2012,1,52,Saeed Kamali Dehghan,1,835,9,254
2012,1,52,Henry McDonald,4,172,2,107
2012,1,52,Alan Gardner,2,7,1,17
2012,1,52,Peter Walker,4,245,5,246
2012,1,52,Alexandra Topping,6,1307,9,511
2012,1,52,Tara Conlan,3,46,0,91
2012,1,52,Jessica Martin,1,9,0,16
2012,1,52,Kira Cochrane,1,26,1,53
2012,1,52,James Meikle,11,1527,8,828
2012,1,52,Tom Jenkins,1,1,0,4
2012,1,52,Jonny Weeks,4,22,0,119
2012,1,52,Sarfraz Manzoor,1,108,0,64
2012,1,52,Jonathan Steele,1,85,0,58
2012,1,52,Elisabeth Mahoney,6,42,0,123
2012,1,52,Mohammed Hanif,1,114,1,21
2012,1,52,Jonathan Watts,1,54,1,107
2012,1,52,Dominic Fifield at Stamford Bridge,2,30,0,60
2012,1,52,Roy Greenslade,10,294,5,443
2012,1,52,Dan Milmo,5,101,4,240
2012,1,52,Will Hayler at Kempton,2,29,0,15
2012,1,52,Leo Hickman,2,176,8,182
2012,1,52,Masha Gessen,1,712,32,208
2012,1,52,Nesrine Malik,2,75,1,79
2012,1,52,Simon Burnton,5,255,2,126
2012,1,52,Jamie Jackson at Reebok Stadium,1,3,0,10
2012,1,52,Louise Taylor at Stadium of Light,1,1,0,16
2012,1,52,Kevin McCarra at The Hawthorns,1,2,0,17
2012,1,52,Daniel Taylor at Old Trafford,1,34,0,92
2012,1,52,Paul Wilson at Anfield,3,45,1,70
2012,1,52,Richard Williams at Stamford Bridge,1,38,0,56
2012,1,52,Christabelle Davey,1,0,0,37
2012,1,52,Dennis Ruston,1,2,0,9
2012,1,52,Brian Glanville,1,1,0,4
2012,1,52,Ronald Bergan,1,5,0,48
2012,1,52,Aditya Chakrabortty,1,87,3,39
2012,1,52,Dave Hill,1,7,0,48
2012,1,52,Paul Rees at Parc y Scarlets,1,2,0,3
2012,1,52,Andy Wilson at Edgeley Park,1,0,0,1
2012,1,52,Owen Bowcott,8,370,8,174
2012,1,52,Jason Burke,4,247,4,106
2012,1,52,Paul Weaver at St Mary's,1,2,0,8
2012,1,52,Katie Allen,7,155,5,248
2012,1,52,Angelique Chrisafis,1,35,0,28
2012,1,52,Tom Kington,4,214,8,127
2012,1,52,Hélène Mulholland,1,27,1,56
2012,1,52,David Lammy,2,52,1,42
2012,1,52,Jo Johnson,1,15,0,40
2012,1,52,Clar Ni Chonghaile,1,279,4,135
2012,1,52,Mike Averis at Kingsholm,1,2,0,2
2012,1,52,Greg Wood at Kempton Park,1,4,0,4
2012,1,52,Riazat Butt,5,697,10,270
2012,1,52,Jill Treanor,3,19,0,96
2012,1,52,Stuart James at The Hawthorns,1,49,0,42
2012,1,52,Greg Wood at Kempton,1,10,0,4
2012,1,52,Tom Phillips,3,738,11,237
2012,1,52,Stephen Bates,5,251,9,259
2012,1,52,Lucy Mangan,6,36,0,84
2012,1,52,Jessica Shepherd,3,449,5,421
2012,1,52,John Kampfner,1,79,3,60
2012,1,52,Daniel Taylor,1,21,0,42
2012,1,52,Stuart James,2,74,0,100
2012,1,52,Ben Quinn,5,1016,26,528
2012,1,52,John Vallins,1,5,0,15
2012,1,52,Sam Delaney,1,15,1,40
2012,1,52,Ronan Bennett,1,1,0,2
2012,1,52,Daniel King,1,1,0,2
2012,1,52,Imogen Fox,2,53,1,53
2012,1,52,Robert Kitson,1,0,0,4
2012,1,52,Richard Rae at Britannia Stadium,1,0,0,15
2012,1,52,Andy Wilson,2,19,0,12
2012,1,52,Editorial,15,570,8,667
2012,1,52,Scott Murray,3,56,0,41
2012,1,52,Paul MacInnes,2,155,3,65
2012,1,52,Alexis Petridis,3,143,1,63
2012,1,52,Kitty Empire,1,112,0,26
2012,1,52,Tim Jonze,1,112,0,26
2012,1,52,Jonathan Jones,2,100,3,74
2012,1,52,Mark O'Brien,4,23,0,42
2012,1,52,Owen Barder,1,99,2,139
2012,1,52,Justine Jordan,1,20,2,19
2012,1,52,Shiv Malik,10,1191,16,620
2012,1,52,David Smith,6,593,13,244
2012,1,52,George Hall,2,1,0,21
2012,1,52,Rol,1,1324,19,411
2012,1,52,Kelts,1,1324,19,411
2012,1,52,Lauren,1,0,0,9
2012,1,52,Sophie Barnes,1,37,0,25
2012,1,52,Ben Dowell,1,20,1,19
2012,1,52,Steven Morris,1,59,3,78
2012,1,52,Ben Child,8,767,11,278
2012,1,52,Emma Kennedy,2,3,0,23
2012,1,52,Paul Rees,3,2,0,8
2012,1,52,Luis Hernández Navarro,1,45,0,27
2012,1,52,Michael Billington,2,117,2,45
2012,1,52,Joris Luyendijk,2,294,4,176
2012,1,52,Nicholas Lezard,1,36,0,38
2012,1,52,Caroline Davies,5,134,3,137
2012,1,52,Philippe Jacqué,1,3,0,23
2012,1,52,Sally Saint-Rémy,1,6,0,12
2012,1,52,Laurent Borredon,1,8,0,4
2012,1,52,Benjamen Walker,1,120,6,53
2012,1,52,Richard Adams,6,185,5,202
2012,1,52,Bruno Philip,1,39,0,27
2012,1,52,Neil Willis,1,0,0,4
2012,1,52,Jim Falzarano,1,8,0,4
2012,1,52,Giles Tremlett,1,23,0,31
2012,1,52,Andorra,1,23,0,31
2012,1,52,Kate Harrad,1,189,3,85
2012,1,52,Dixe Wills,1,187,0,56
2012,1,52,Jill Insley,3,77,1,49
2012,1,52,Open thread,4,33,2,97
2012,1,52,Jonathan Wilson,1,44,1,77
2012,1,52,Chris McGreal,1,16,2,36
2012,1,52,Lizzy Davies,3,84,3,195
2012,1,52,Hayder al-Khoei,1,23,0,37
2012,1,52,Helen Pidd,4,230,6,134
2012,1,52,Berlin,1,25,0,17
2012,1,52,,1,25,0,17
2012,1,52,Ian McMillan,1,16,0,22
2012,1,52,David Hytner at Emirates Stadium,1,6,0,19
2012,1,52,Robert Booth,7,655,31,979
2012,1,52,Kim Willsher,2,29,4,73
2012,1,52,Owen Gibson,3,106,0,162
2012,1,52,Rachel Shabi,1,72,0,59
2012,1,52,Dominic Fifield,5,63,0,161
2012,1,52,Paul Rees at Sixways,1,0,0,3
2012,1,52,Will Hayler at Kempton Park,1,0,0,3
2012,1,52,Ewan Murray,6,21,0,42
2012,1,52,Mark King,3,123,3,178
2012,1,52,Paul Doyle,4,69,0,164
2012,1,52,Juliette Garside,6,88,10,528
2012,1,52,Adam Sweeting,1,246,2,54
2012,1,52,Simon Jenkins,1,628,2,147
2012,1,52,Zoe Wood,5,101,2,232
2012,1,52,Julia Finch,1,7,0,34
2012,1,52,Terry Macalister,3,27,0,155
2012,1,52,Nick Fletcher,10,21,0,83
2012,1,52,Julia Kollewe,2,10,0,57
2012,1,52,Simon Bowers,3,42,1,146
2012,1,52,Rupert Neate,1,7,0,34
2012,1,52,Richard Wachman,1,7,0,34
2012,1,52,Joe Lovejoy at Liberty Stadium,1,1,0,9
2012,1,52,Greg Wood at Leopardstown,5,67,0,27
2012,1,52,Brian Braiker,3,738,2,161
2012,1,52,Vicky Frost,2,33,1,65
2012,1,52,Harriet Sherwood,3,1017,14,267
2012,1,52,Julian Borger,3,191,15,140
2012,1,52,Jane Martinson,1,33,0,27
2012,1,52,Glenn Greenwald,1,1933,25,294
2012,1,52,Severin Carrell,1,78,1,108
2012,1,52,Scotl,1,78,1,108
2012,1,52,Karen McVeigh,2,1394,11,163
2012,1,52,Abdel-Rahman Hussein,1,415,7,144
2012,1,52,David Hytner at the Emirates Stadium,2,26,0,41
2012,1,52,Robert Kitson at Twickenham,1,4,0,8
2012,1,52,Interviews by Homa Khaleeli,1,3105,18,583
2012,1,52,Rob Fearn,1,3105,18,583
